|text|type
1045|"In hand?! If he is not in a shallow grave, somewhere
between here and Fort Smith, he is gone! Long gone!
Thanks to Mr. LeBoeuf, we missed our shot! We have
barked, and the birds have flown! Gone gone gone! Lucky
Ned and his cohort, gone! Your fifty dollars, gone! Gone
the whiskey seized in evidence! The trail is cold, if ever
there was one! I am a foolish old man who has been drawn
into a wild goose chase by a harpy in trousers--and a
nincompoop! Well, Mr. LeBoeuf can wander the Choctaw
Nation for as long as he likes; perhaps the local Indians will
take him in and honor his gibberings by making him Chief!
You, sister, may go where you like! I return home! Our
engagement is terminated! I bow out!"|stage direction
1046|Mattie|unknown
1047|I am going with you.|stage direction
1048|LeBoeuf|unknown
1049|Oh, that izh not poshible.|stage direction
1050|Mattie|unknown
1051|"Have I held you back? I have a Colt's dragoon revolver
which I know how to use, and I would be no more of a
burden to you than I was to the marshal."|stage direction
1052|"86
LeBoeuf"|unknown
1053|"That izh not my worry. You have earned your shpurzh, that
izh clear enough--you have been a regular ""old hand"" on the
trail. But Cogburn izh right, even if I would not give him the
shatishfaction of consheding it. The trail izh cold, and I am
conshiderably diminished."|stage direction
1054|Mattie|unknown
1055|"How can you give up now, after the many months you've
dedicated to finding Chaney? You have shown great
determination. I misjudged you. I picked the wrong man."|stage direction
1056|LeBoeuf|unknown
1057|"I would go on in your company if there were clear way to go.
But we would be shtriking out blindly. Chelmshford izh
gone--we have chaished him right off the map. There izh
nothing for it. I am bound for Texash, and it izh time for you
to go home too."|stage direction
1058|. . . The marshal, when he shoberzh, izh your way back.|stage direction
1059|Mattie|unknown
1060|I will not go back. Not without Chaney, dead or alive.|stage direction
1061|LeBoeuf|unknown
1062|I misjudged you as well. I eckshtend my hand.|stage direction
1063|Mattie|unknown
1064|Mr. LeBoeuf! Please!|stage direction
1065|LeBoeuf|unknown
1066|Adiosh!|stage direction
1067|87|unknown
1068|88|unknown
1069|Chaney|unknown
1070|"Well now I know you. Your name is Mattie. You are little
Mattie the bookkeeper. Isn't this something."|stage direction
1071|Mattie|unknown
1072|Yes, and I know you, Tom Chaney.|stage direction
1073|Chaney|unknown
1074|What are you doing here?|stage direction
1075|Mattie|unknown
1076|I came to fetch water.|stage direction
1077|Chaney|unknown
1078|I mean what are you doing here in these mountains?|stage direction
1079|Mattie|unknown
1080|"I have not been formally deputized but I am acting as an
agent for Marshal Reuben Cogburn and Judge Parker's court."|stage direction
1081|89|unknown
1082|. . . I have come to take you back to Fort Smith.|location
1083|Chaney|unknown
1084|Well I will not go. How do you like that?|location
1085|Mattie|unknown
1086|"There is a posse of officers up on the hill who will force you
to go."|location
1087|Chaney|unknown
1088|That is interesting news. How many is up there?|location
1089|Mattie|unknown
1090|"Right around fifty. They are all well armed and they mean
business. What I want you to do now is come on across the
creek and walk in front of me up the hill."|location
1091|Chaney|unknown
1092|I think I will oblige the officers to come after me.|location
1093|Mattie|unknown
1094|If you refuse to go I will have to shoot you.|location
1095|Chaney|unknown
1096|Oh? Then you had better cock your piece.|location
1097|. . . All the way back til it locks.|location
1098|Mattie|unknown
1099|I know how to do it.|location
1100|. . . You will not go with me?|location
1101|Chaney|unknown
1102|I think not. It is just the other way around. You are going|location
1103|"90
with me. I will--"|unknown
1104|"Chaney
I did not think you would do it.
Mattie
What do you think now?
Chaney
One of my short ribs is broken. It hurts jiggers every breath
I take.
Mattie
You killed my father when he was trying to help you. I have
one of the gold pieces you took from him. Now give me the
other."|unknown
1105|"Chaney
I regret that shooting. Mr. Ross was decent to me but he
ought not to have meddled in my business."|unknown
1106|"Rooster
Mattie!
Mattie
I am down here! Chaney is taken into custody!
Chaney
I was drinking and I was mad through and through. Nothing
has gone right for me."|unknown
1107|"91
Mattie"|unknown
1108|No, you are just a piece of trash, that is all.|stage direction
1109|Chaney|unknown
1110|Everything is against me. Now I am shot by a child.|stage direction
1111|Mattie|unknown
1112|Stop!|stage direction
1113|Mattie|unknown
1114|Help me! Down here! Hurry up!|stage direction
1115|"Lucky Ned
(to Chaney)"|unknown
1116|Take them horses you got and move!|stage direction
1117|"92
Lucky Ned
(to Chaney)"|unknown
1118|Get on up that hill! Don't you stop.|stage direction
1119|. . . Who all is down there?|stage direction
1120|Mattie|unknown
1121|Marshal Cogburn and fifty more officers.|stage direction
1122|Lucky Ned|unknown
1123|Tell me another lie and I will stove your head in!|stage direction
1124|Mattie|unknown
1125|Just the marshal.|stage direction
1126|Lucky Ned|unknown
1127|Cogburn! Do you hear me?|stage direction
1128|". . . You answer me, Rooster! I will kill this girl! You know
I will do it!"|stage direction
1129|Rooster's Voice|unknown
1130|The girl is nothing to me! She is a runaway from Arkansas!|stage direction
1131|Lucky Ned|unknown
1132|That is very well! Do you advise me to kill her?|stage direction
1133|Rooster's Voice|unknown
1134|"Do what you think is best, Ned! She is nothing to me but a
lost child!"|stage direction
1135|. . . Think it over first.|stage direction
1136|"93
Lucky Ned"|unknown
1137|"I have already thought it over! You get mounted double fast!
If I see you riding over that bald ridge to the northwest I will
spare the girl. You have five minutes!"|stage direction
1138|Rooster|unknown
1139|I will need more than five minutes!|stage direction
1140|Lucky Ned|unknown
1141|I will not give you more time.|stage direction
1142|Rooster|unknown
1143|"There will be a party of marshals in here soon, Ned! Let me
have Chaney and the girl and I will mislead them for six
hours!"|stage direction
1144|Lucky Ned|unknown
1145|"Too thin, Rooster! Too thin! Your five minutes is running!
No more talk!"|stage direction
1146|Rooster's Voice|unknown
1147|I am leaving but you must give me time!|stage direction
1148|Lucky Ned|unknown
1149|Up that hill!|stage direction
1150|Lucky Ned|unknown
1151|Quiet there!|stage direction
1152|94|unknown
1153|Mattie|unknown
1154|You will not shoot me.|location
1155|Lucky Ned|unknown
1156|I will do what I have to do.|location
1157|Mattie|unknown
1158|Can I have some of that bacon?|location
1159|Lucky Ned|unknown
1160|Help yourself. Have some of the coffee.|location
1161|Mattie|unknown
1162|I do not drink coffee. I am fourteen.|location
1163|Lucky Ned|unknown
1164|"We do not have buttermilk. And we do not have bread. We
are poorly supplied. What are you doing here?"|location
1165|Chaney|unknown
1166|I will wring your scrawny neck!|location
1167|Lucky Ned|unknown
1168|"Let that go! Farrell, see to his wound. What happened?
What are you doing here?"|location
1169|"95
Mattie"|unknown
1170|"I will tell you what and you will see that I am in the right.
Tom Chaney there shot my father to death in Fort Smith and
robbed him of two gold pieces and stole his mare. Her name
is Judy but I did not see her down at the river. I was
informed Rooster Cogburn had grit and I hired him out to
find the murderer. A few minutes ago I came upon Chaney
watering the horses. He would not be taken in charge and I
shot him. If I had killed him I would not be now in this fix.
My revolver misfired."|location
1171|Lucky Ned|unknown
1172|"They will do it. It will embarrass you every time. Most girls
like to play pretties, but you like guns do you?"|location
1173|Mattie|unknown
1174|"I do not care a thing in the world about guns. If I did I would
have one that worked."|location
1175|Chaney|unknown
1176|"I was shot from ambush, Ned. The horses was blowing and
making noise. It was that officer that got me."|location
1177|Mattie|unknown
1178|How can you sit there and tell such a big story?|location
1179|Chaney|unknown
1180|"That pit is a hundred feet deep and I will throw you into it
and leave you to scream and rot! How do you like that?"|location
1181|Mattie|unknown
1182|"No you won't. This man will not let you have your way. He
is your boss and you must do as he tells you."|location
1183|Chaney|unknown
1184|Five minutes is well up!|location
1185|"96
Lucky Ned"|unknown
1186|I will give him a little more time.|stage direction
1187|Chaney|unknown
1188|How much more?|stage direction
1189|Lucky Ned|unknown
1190|Til I think he has had enough.|stage direction
1191|Well Dressed Man|unknown
1192|"He is gone, Ned! I can see nothing! We had best make a
move!"|stage direction
1193|Lucky Ned|unknown
1194|Hold fast a while there, Doctor!|stage direction
1195|Mattie|unknown
1196|Why doesn't the Doctor do that?|stage direction
1197|Lucky Ned|unknown
1198|"He is not a medical doctor. Was that Rooster waylaid us
night before last?"|stage direction
1199|Mattie|unknown
1200|It was Marshal Cogburn and myself.|stage direction
1201|Lucky Ned|unknown
1202|Yourself, eh? You and Cogburn, quite the posse.|stage direction
1203|97|unknown
1204|Lucky Ned|unknown
1205|Your friend is gone. You are alone.|location
1206|Well Dressed Man|unknown
1207|We must move, Ned.|location
1208|Lucky Ned|unknown
1209|"You are too nervous, Doctor. It will be hours before he is
back with help."|location
1210|. . . What happened to Quincy, and The Kid?|location
1211|Mattie|unknown
1212|"They are both dead. I was in the very middle of it. It was a
terrible thing to see. Do you need a good lawyer?"|location
1213|Lucky Ned|unknown
1214|"I need a good judge. What about Coke Hayes--the old
fellow shot off his horse?"|location
1215|Mattie|unknown
1216|Dead as well. His depredations have come to an end.|location
1217|Lucky Ned|unknown
1218|"Poor Coke. He rode back for me. Coke Hayes had spine,
and could keep his wits in a tight spot. Dead now, but he
should have been dead ten times afore now. Your friend
Rooster does not collect many prisoners."|location
1219|"98
Mattie"|unknown
1220|"He is not my friend. He has abandoned me to a congress of
louts."|stage direction
1221|Lucky Ned|unknown
1222|You do not varnish your opinions.|stage direction
1223|Well Dressed Man|unknown
1224|Are we staying here for chat?|stage direction
1225|Soldier|unknown
1226|Do an owl, Harold!|stage direction
1227|Idiot|unknown
1228|Hoo! Hoo! Hoo!|stage direction
1229|Chaney|unknown
1230|Let us cut up the winnings from the Katie Flyer.|stage direction
1231|Lucky Ned|unknown
1232|There will be time for that at The Old Place.|stage direction
1233|Chaney|unknown
1234|I will saddle the grey.|stage direction
1235|Lucky Ned|unknown
1236|I have other plans for you.|stage direction
1237|Chaney|unknown
1238|Must I double-mount with the Doctor?|stage direction
1239|Well Dressed Man|unknown
1240|No!|stage direction
1241|Lucky Ned|unknown
1242|No, it will be too chancy with two men up if it comes to a|stage direction
1243|99|unknown
1244|"race. You will wait here with the girl. When we reach Ma's house I will
send Carroll back with a fresh mount. You will be out by
dark and we will wait for you at The Old Place."|location
1245|Chaney|unknown
1246|"I don't like that. Let me ride with you, Ned, just out of here
anyway."|location
1247|Lucky Ned|unknown
1248|No. We are short a horse. It can't be helped.|location
1249|Chaney|unknown
1250|Marshals will come swarming.|location
1251|Lucky Ned|unknown
1252|"Hours, if they come here at all. They will guess we are all
gone."|location
1253|Mattie|unknown
1254|I am not staying here by myself with Tom Chaney.|location
1255|Lucky Ned|unknown
1256|That is the way I will have it.|location
1257|Mattie|unknown
1258|"He will kill me. You have heard him say it. He has killed
my father and now you will let him kill me."|location
1259|Lucky Ned|unknown
1260|"He will do no such thing. Tom, you know the crossing at
Cypress Forks, near the log meetinghouse? When you are
mounted you will take the girl there and leave her. Do you
understand that, Tom? If any harm comes to this child you
do not get paid."|location
1261|Chaney|unknown
1262|Harold, let me ride up with you.|location
1263|Idiot|unknown
1264|Baaaaa! Baaaaa!|location
1265|Chaney|unknown
1266|Farrel, I will pay you fifty dollars out of my winnings! I am|location
1267|"100
not heavy!
Soldier
Ha ha! Do the calf again, Harold!"|unknown
1268|"Chaney
Everything is against me.
Mattie
You have no reason to whine. If you act as the bandit chief
instructed, and no harm comes to me, you will get your
winnings at The Old Place."|unknown
1269|"Chaney
They will not wait for me at The Old Place. Lucky Ned has
left me, knowing I am sure to be caught when I leave on
foot.
Mattie
He is sending a mount.
Chaney
That was a story. Keep still now. I must think over my
position and how I may improve it."|unknown
1270|"Mattie
Where is the second California gold piece?"|unknown
1271|"Mattie
What have you done with Papa's mare?
Chaney
Keep still, you little busybody.
101"|unknown
1272|Mattie|unknown
1273|"Are you thinking about The Old Place? If you will let me
go, I will swear to it in an affidavit and once you are brought
to justice it may go easier on you."|stage direction
1274|Chaney|unknown
1275|"I tell you I can do better than that. I do not intend to be
caught. I need no affidavit."|stage direction
1276|. . . All I need is your silence. And I will have it.|stage direction
1277|". . . Your father was a busybody like you. There are always
people who will tell you what's right."|stage direction
1278|". . . In honesty, I do not regret shooting him. He thought
Tom Chaney was small. Lucky Ned thinks the same. And
you would give me an affidavit."|stage direction
1279|. . . You are all against me. Everything is against me.|stage direction
1280|102|unknown
1281|". . . But here at least I have matters in hand, and once I have
done for you--"|stage direction
1282|LeBoeuf|unknown
1283|Sho that ish Chelmthford. Shtrange to be sho closhe at lasht.|stage direction
1284|Mattie|unknown
1285|How is it you are here?|stage direction
1286|LeBoeuf|unknown
1287|I heard the shotsh and went down to the river. . .|stage direction
1288|". . . Cogburn outlined a plan. Hizh part, I fear, izh rash.
(reacts to hole) But that izh a pit there! Mind your footing."|stage direction
1289|Mattie|unknown
1290|A plan?|stage direction
1291|LeBoeuf|unknown
1292|He returnzh for Lucky Ned.|stage direction
1293|103|unknown
1294|"Mattie
One against four. It is ill advised."|unknown
1295|"LeBoeuf
He would not be dishuaded."|unknown
1296|"Lucky Ned
Well, Rooster, will you give us the road?
Idiot
Moo! Moo!
Rooster
Hello, Ned. How many men are with the girl?
Lucky Ned
Just Chaney. Our agreement is in force: she was in excellent
health when last I saw her."|unknown
1297|"Rooster
Farrel, I want you and your brother to stand clear. You as
well, Doctor. I have no interest in you today.
Lucky Ned
What is your intention, Rooster? Do you think one on four is
a dogfall?
Rooster
I mean to kill you in one minute, Ned. Or see you hanged in
104"|unknown
1298|"Fort Smith at Judge Parker's convenience. Which will you
have?"|stage direction
1299|Lucky Ned|unknown
1300|I call that bold talk for a one-eyed fat man!|stage direction
1301|Idiot|unknown
1302|Koo koo roo! Blawk!|stage direction
1303|Rooster|unknown
1304|Fill your hand, you son of a bitch!|stage direction
1305|Mattie|unknown
1306|Shoot them, Mr. LeBoeuf!|stage direction
1307|LeBoeuf|unknown
1308|Too far, moving too fasht.|stage direction
1309|105|unknown
1310|Lucky Ned|unknown
1311|"Well Rooster, I am shot to pieces. It seems neither of us is to
see Judge Parker."|stage direction
1312|LeBoeuf|unknown
1313|Oh lord.|stage direction
1314|106|unknown
1315|Mattie|unknown
1316|Some bully shot! Four hundred yards, at least!|stage direction
1317|LeBoeuf|unknown
1318|I am afraid I have--|stage direction
1319|Mattie|unknown
1320|Stand up, Tom Chaney!|stage direction
1321|107|unknown
1322|Mattie|unknown
1323|Mr. LeBoeuf! Are you alive!|stage direction
1324|. . . Mr. LeBoeuf!|stage direction
1325|108|unknown
1326|109|unknown
1327|Mattie|unknown
1328|Mr. LeBoeuf!|stage direction
1329|Rooster's Voice|unknown
1330|Are you there?|stage direction
1331|Mattie|unknown
1332|I am here!|stage direction
1333|Rooster's Voice|unknown
1334|Can you clamber out?|stage direction
1335|Mattie|unknown
1336|I cannot!|stage direction
1337|. . . There are snakes!|stage direction
1338|Rooster|unknown
1339|Awake?|stage direction
1340|Mattie|unknown
1341|Yes!|stage direction
1342|110|unknown
1343|Mattie|unknown
1344|Ahh!|stage direction
1345|Rooster|unknown
1346|What is that?|stage direction
1347|Mattie|unknown
1348|I am bit!|stage direction
1349|Mattie|unknown
1350|Does Mr. LeBoeuf survive?|stage direction
1351|Rooster|unknown
1352|"He does--even a blow to the head could silence him for only
a few short minutes. Where are you bit?"|stage direction
1353|". . . He is in mild distress, having swallowed a good piece of
his pipestem. Can you move?"|stage direction
1354|"111
Mattie"|unknown
1355|My foot is pinned and leg broken.|stage direction
1356|Rooster|unknown
1357|I have her! Up with us!|stage direction
1358|Rooster|unknown
1359|I will send help for you as soon as I can. Don't wander off.|stage direction
1360|Mattie|unknown
1361|We are not leaving him!|stage direction
1362|Rooster|unknown
1363|"I must get you to a doctor, sis, or you are not going to make
it. (to LeBoeuf) The girl is snakebit. We are off."|stage direction
1364|. . . I am in your debt for that shot, pard.|stage direction
1365|LeBoeuf|unknown
1366|Never doubt the Texash Ranger.|stage direction
1367|. . . Ever shtalwart!|stage direction
1368|112|unknown
1369|Rooster|unknown
1370|Come on, you!|stage direction
1371|Mattie|unknown
1372|We must stop. Little Blackie is played out.|stage direction
1373|Rooster|unknown
1374|We have miles yet.|stage direction
1375|Mattie|unknown
1376|No!|stage direction
1377|113|unknown
1378|Mattie|unknown
1379|He is getting away.|stage direction
1380|Rooster|unknown
1381|Who is getting away?|stage direction
1382|Mattie|unknown
1383|Chaney.|stage direction
1384|Rooster|unknown
1385|Hold on, sis.|stage direction
1386|"114
Rooster"|unknown
1387|Put your arms around my neck, I will carry.|stage direction
1388|Mattie|unknown
1389|Where are we?|stage direction
1390|"Rooster
I have grown old."|unknown
1391|115|unknown
1392|Voice-Over|unknown
1393|A quarter of a century is a long time.|stage direction
1394|Voice-Over|unknown
1395|"I had written a letter of thanks to Marshal Cogburn, with an
invitation to visit, along with the fifty dollars I owed him.
In his reply he promised he would try to call next time he
came to Fort Smith with prisoners. Brief though his note
was, it was rife with misspellings."|stage direction
1396|". . . The marshal did not visit, nor did he communicate
further. I had not been conscious during his leavetaking: by
the time Bagby rode us to Fort Smith my hand had turned
black. I was not awake when I lost the arm. I later learned
that Mr. LeBoeuf recovered fully. When the marshals found
him he was searching the pines below the rock ledge for
Tom Chaney's body. He found it and took it back to San
Saba for the reward. It was well earned."|stage direction
1397|Mattie|unknown
1398|Boy.|stage direction
1399|"The Cole Younger and Frank James
Wild West Show
Riding! Shooting! Lariat ""Tricks"" !
116
Don't Leave the Ladies and the Little Ones Behind!
Also Featuring
Rooster Cogburn!
He will amaze you with his skill and dash!
Memphis Fairgrounds
July 18, 1908"|unknown
1400|Voice-Over|unknown
1401|"Little Frank had sent me the flier. He had chaffed me
through the years over the fact that I had not married, calling
the marshal my ""secret sweetheart,"" and he sent a note with
the advertisement: ""Skill and dash--it's not too late,
Mattie!"" Little Frank and Victoria have always liked jokes
and they are all right in their place. I have never held it
against either one of them for leaving me at home to look
after Mama, and they know it, for I have told them."|stage direction
1402|Standing Man|unknown
1403|"Yes'm, I am Cole Younger. This is Mr. James. It grieves
me to tell you that you have missed Rooster. He passed
away, what, three days ago, when the show was in Jonesboro
Arkansas. Buried him there in the confederate cemetery.
Reuben had a complaint what he referred to as ""night hoss"""|stage direction
1404|117|unknown
1405|"and I believe the warm weather was too much for him. We
had some lively times. What was the nature of your
acquaintance?"|stage direction
1406|Mattie|unknown
1407|"I knew the marshal long ago. We too had lively times.
Thank you, Mr. Younger."|stage direction
1408|. . . Keep your seat, trash.|stage direction
1409|"Cogburn
Yell County
Hold at station
Voice-Over"|unknown
1410|"I had the marshal's body removed to Dardanelle. The
railroads do not like to carry disinterred bodies in the
summertime, but I had my way."|stage direction
1411|". . . People love to talk. They love to slander you if you
have any substance. They said, Well, she hardly knew that
man. . ."|stage direction
1412|Voice-Over|unknown
1413|". . . It's just like a cranky old maid to pull a stunt like that,
burying him in the family plot. They say I love nothing but
money and the Presbyterian Church and that is why I never
married. It is true that I love my church and my bank. I will
tell you a secret. Those same people talk mighty nice when"|stage direction
1414|118|unknown
1415|"they come in for a crop loan or a mortgage extension. I care
nothing for what they say. I would have married a baboon if
I had wanted and fetched it its newspaper and slippers every
morning but I never had time to fool with it."|stage direction
1416|"Reuben Cogburn
1835-1908
A Resolute Officer
Of Parker's Court"|unknown
1417|Voice-Over|unknown
1418|"Anyway, a woman with brains and a frank tongue and one
sleeve pinned up and an invalid mother to care for is not
widely sought after. I never did see Mr. LeBoeuf again but
if he is yet alive I would be pleased to hear from him. I
judge he would be in his seventies now and nearer eighty
than seventy. I expect some of the starch has gone out of
that cowlick. Time just gets away from us."|stage direction
