|character|text|type|character_clean|gender
1048|HARMSWAY|Good. We have an appointment in Hong Kong.|speech|HARMSWAY|M
1049||INT. HALLWAY - BANK OF LONDON - NIGHT -|location||
1050||M and Bond, striding down a hallway to exit the building.|stage direction||
1051|M|"...You're turning into quite the
politician, 007."|speech|M|M
1052|BOND|I have an excellent teacher.|speech|BOND|M
1053||(sideways glance)|location||
1054|BOND|'Make sure you wear the uniform'?|speech|BOND|M
1055||(ignoring his jibe)|location||
1056|M|What do you make of all this?|speech|M|M
1057|BOND|It doesn't quite add up.|speech|BOND|M
1058||They've come to a door. Pause as he opens it. He explains:|stage direction||
1059|BOND|"The infrared satellite images. No
heat, no flame, no explosion. If
that boat went down where they said
it did, there should have been some
residual heat reading on the surface."|speech|BOND|M
1060|M|Sabotage?|speech|M|M
1061|BOND|"A three-thousand ton frigate doesn't
just vanish into thin air."|speech|BOND|M
1062||She nods and pushes through the door. He follows.|stage direction||
1063||EXT. BANK OF LONDON - NIGHT - CONTINUOUS -|location||
1064|M|"I've already contacted our station in
Kuala Lumpur. They're lining up a
local contact."|speech|M|M
1065||(beat)|location||
1066|M|"I want you to find that gold, and
secure it."|speech|M|M
1067||They've arrived at her car. The door is already open.|stage direction||
1068|BOND|"... Didn't Elliot Harmsway just move
his headquarters to Kuala Lumpur?"|speech|BOND|M
1069||She turns, freezes Bond with a look:|stage direction||
1070|M|"Contrary to what you may believe,
007, the world is not filled with
mad-men who can hollow out volcanoes,
stock them with big-breasted women,
and threaten the world with nuclear
annihilation."|speech|M|M
1071||Bond reacts to the comeuppance. She continues:|stage direction||
1072|M (cont'd)|"The case is closed. The Italian
authorities ruled the girl a suicide.
We had enough trouble keeping your
name out of the media. For
everyone's sake -"|speech|M|M
1073||(beat)|location||
1074|M (cont'd)|"Your job is to find the gold. Not
settle some personal score with
Elliot Harmsway."|speech|M|M
1075||EXT. 'HARMSWAY BUILDING' (HONG KONG AND SHANGHAI BANK) - HONG KONG - DUSK|location||
1076||"Super: HONG KONG. Harmsway's helicopter is perched atop the famous
tinker-toy-styled building in the Central district."|stage direction||
1077||INT. PENTHOUSE BOARDROOM - DUSK|location||
1078||"A CHINESE CHOP comes down firmly on a legal document. GENERAL LI (of
the People's Revolutionary Army) is seated with a squad of lawyers:"|stage direction||
1079|GENERAL LI|"And that is the fifth document. With
your counter-signature, the sale will
be complete."|speech|GENERAL LI|M
1080||"The document is passed across to HARMSWAY, sitting with his own legal
counsel. One of the men is WHISPERING TO HIM, INTENSELY:"|stage direction||
1081|YOUNG CHINESE LAWYER|Are you sure? If we waited -|speech|YOUNG CHINESE LAWYER|?
1082||Harmsway waves the lawyer off, silencing him. Addresses the General:|stage direction||
1083|HARMSWAY|"General Li: My young associate here
has just informed me that if I waited
a year, I could perhaps receive a
higher price for this building."|speech|HARMSWAY|M
1084||(beat, wryly)|location||
1085|HARMSWAY|"He has great faith in Hong Kong. As did
my ancestors. With obvious results."|speech|HARMSWAY|M
1086||Nervous chuckles around the table, but the General is reserved.|stage direction||
1087|HARMSWAY (cont'd)|"Yet to sell this building for more
money - to profiteer - would run counter
to the Chinese sprit of guanchi - mutual
trust and obligation; it would violate
the ancient principles of feng shui -"|speech|HARMSWAY|M
1088||(beat)|location||
1089|HARMSWAY (cont'd)|"- the reason we sign five documents
instead of an unlucky four, and why this
building has a fifth, non-functioning
ventilation shaft on its roof."|speech|HARMSWAY|M
1090||(beat)|location||
1091|HARMSWAY (cont'd)|"Wind and water, fire and rain, earth
and sky - feng shui. All things - at
one, in balance, with nature."|speech|HARMSWAY|M
1092|GENERAL LI|...Most eloquently put, Sir Elliot.|speech|GENERAL LI|M
1093|HARMSWAY|"Thank you, General Li. Now I'll just
sign this last document -"|speech|HARMSWAY|M
1094||He puts the pen to the paper, and BREAKS THE PEN. Alarmed looks.|stage direction||
1095|HARMSWAY (cont'd)|Terribly sorry. Mr. Stamper?|speech|HARMSWAY|M
1096||"From behind, Stamper hands him a pen. Harmsway innocently starts to
sign in RED INK -"|stage direction||
1097|GENERAL LI|Sir Elliot! Red ink -|speech|GENERAL LI|M
1098|HARMSWAY|"Of course! How foolish. More bad
luck. I'll just borrow yours -"|speech|HARMSWAY|M
1099||He takes General Li's pen, and signs his name with a flourish.|stage direction||
1100||EXT. ROOF OF 'HARMSWAY BUILDING' -|location||
1101||"Under the whirring blades of the chopper, Harmsway bids farewell to
General Li. He and Stamper get in helicopter.
CLOSE ON THE HELICOPTER -
As Harmsway waves good-bye from the window, the helicopter rises,
REVEALING a METAL CABLE attached to the LANDING SKID.
WIDER -
The cable leads to a spool, which runs to the FIFTH METAL VENTILATION
SHAFT Harmsway referred to in the last scene."|stage direction||
1102||INT. HELICOPTER - AIRBORNE -|location||
1103||Harmsway pops open a bottle of champagne.|stage direction||
1104|HARMSWAY|An old Chinese toast to our friends...|speech|HARMSWAY|M
1105||"RETURN ON ROOFTOP HELIPAD -
The General SEES THE CABLE GROW TAUT AROUND THE VENTILATION SHAFT.
He reacts with horror."|stage direction||
1106||INT. HELICOPTER/HARMSWAY ROOFTOP POV -|location||
1107||"Harmsway glances down to watch the VENTILATION SHAFT TOPPLE onto the
General and his aides, scattering them like rats.
In the chopper, the pilot cuts the cable, and Harmsway lifts a
champagne glass:"|stage direction||
1108|HARMSWAY|"Confusion to the enemy. In 48 hours,
that building - and all of Hong Kong
around it - will cease to exist."|speech|HARMSWAY|M
1109||"AERIAL - SKIES ABOVE STRAIT OF MALACCA - DAY -
A BRITISH MILITARY C-130 airship is dropping sono-buoys into the
water from a low altitude. me plane veers off, revealing A BRITISH
SEA KING command and control helicopter, hovering above."|stage direction||
1110||INT. SEA KING HELICOPTER - AIRBORNE - DAY|location||
1111||"Bond holds a map of the channel. He's standing over several CREWMAN
seated at radar, sonar, and navigation consoles."|stage direction||
1112|CREWMAN 1|Sounding: Bottom is thirty fathoms.|speech|CREWMAN 1|?
1113|CREWMAN 2|Nothing. Negative bounce.|speech|CREWMAN 2|?
1114|BOND|We should be right over it.|speech|BOND|M
1115||They hear a SHARP DINGING SOUND -|stage direction||
1116|OPERATOR 2|Wait - I'm getting something.|speech|OPERATOR 2|?
1117|BOND|Where? What is it?|speech|BOND|M
1118||"The man points at one of the screens, where Bond sees a COMPUTER
GENERATED MAP OF THE SEA FLOOR, with the FAINT OUTLINE of a WARSHIP."|stage direction||
1119|OPERATOR 2|Not sure yet -|speech|OPERATOR 2|?
1120||"He types in some commands on a keyboard, and a 3-D rendering of a
boat appears on another computer screen. Lots of data:"|stage direction||
1121|OPERATOR 2|"The Shinjuku. Japanese troop
carrier. World War II."|speech|OPERATOR 2|?
1122|BOND|Let's make another pass.|speech|BOND|M
1123||(calling out)|location||
1124|CO-PILOT|We have traffic on the deck -|speech|CO-PILOT|?
1125||They look down and see an HNN (Harmsway News Network) boat.|stage direction||
1126|BOND|Get rid of them.|speech|BOND|M
1127||"NEW ANGLE - EXT. SEA RING CHOPPER & HNN BOAT -
The chopper hovers above the HNN boat -"|stage direction||
1128|PILOT (on pa speaker)|"Please leave the area. please leave
the area."|speech|PILOT|M
1129||EXT. HNN WORLD HEADQUARTERS (PETRONAS TOWERS)- KUALA LUMPUR - DAY|location||
1130||"We're looking up at the world's tallest building: The 1500' twin
Petronas Towers. (They look like an architectural collaboration
between Friz Lang and H.G. Wells.) At the 50th floor, there's a sky
bridge connecting the buildings, where -"|stage direction||
1131||INT. SKY BRIDGE - (HNN HEADQUARTERS) - DAY|location||
1132||"Elliot Harmsway strides out of an elevator (in Tower 1,) into a group
of waiting assistants. Without breaking stride -"|stage direction||
1133|YOUNG MALE ASSISTANT 1|"Good morning Sir Elliot! Welcome to
Kuala Lumpur -"|speech|YOUNG MALE ASSISTANT 1|?
1134|HARMSWAY|Morning, morning all. What have we got?|speech|HARMSWAY|M
1135||"His EXECUTIVE SECRETARY rushes to keep up, reading from a pad, as
they cross the sky bridge to HNN's main reception area, in Tower 2:"|stage direction||
1136|EXECUTIVE SECRETARY|"The Canadian Prime Minister wants to
set a lunch -"|speech|EXECUTIVE SECRETARY|?
1137|HARMSWAY|Pencil it in for the next trip -|speech|HARMSWAY|M
1138|EXECUTIVE SECRETARY|"The American presidential candidate called
to complain about that sex story -"|speech|EXECUTIVE SECRETARY|?
1139|HARMSWAY|"Send him a $10,000 campaign contribution,
and explain I have no control over
what my journalists write -"|speech|HARMSWAY|M
1140|EXECUTIVE SECRETARY|"Your bankers want an answer about the
Brazilian TV stations"|speech|EXECUTIVE SECRETARY|?
1141|HARMSWAY|No -|speech|HARMSWAY|M
1142|EXECUTIVE SECRETARY|The Queen invited you to dinner -|speech|EXECUTIVE SECRETARY|?
1143|HARMSWAY|Yes -|speech|HARMSWAY|M
1144|EXECUTIVE SECRETARY|And the 9:30 news meeting is waiting.|speech|EXECUTIVE SECRETARY|?
1145|HARMSWAY|Excellent.|speech|HARMSWAY|M
1146||They've passed from the bridge, through reception, into:|stage direction||
1147||INT. CONFERENCE ROOM - HNN HEADQUARTERS - CONTINUOUS - DAY|location||
1148||"A glass conference roam, whose PARTIALLY CLOSED BLINDS obscure the
view of the MAMMOTH HNN NEWS CENTER. (We'll see this, in full,
later.) Meanwhile, a DOZEN RAMBUNCTIOUS EDITORS react to:"|stage direction||
1149|HARMSWAY|"Morning, all my golden retrievers.
What kind of havoc shall we create in
the world today?"|speech|HARMSWAY|M
1150|NEWS EDITOR 1|"- A ferry sank and burned in
Pakistan; 457 dead."|speech|NEWS EDITOR 1|?
1151|HARMSWAY|Good.|speech|HARMSWAY|M
1152|NEWS EDITOR 2|American jetliner down in Omaha -|speech|NEWS EDITOR 2|?
1153|HARMSWAY|Better.|speech|HARMSWAY|M
1154|NEWS EDITOR 3|Economic summit ends in Tokyo -|speech|NEWS EDITOR 3|?
1155|HARMSWAY|Boring -|speech|HARMSWAY|M
1156|NEWS EDITOR 1|"Riots broke out at the World Cup soccer
finals -"|speech|NEWS EDITOR 1|?
1157|HARMSWAY|Dog bites man.|speech|HARMSWAY|M
1158||(explains)|location||
1159|HARMSWAY|"Man bites dog is a news story. Riots at
the World Cup soccer finals is a social
announcement. Next?"|speech|HARMSWAY|M
1160|NEWS EDITOR 4|"This just came in: There's something
up with the British Navy in the
Strait. Rescue planes, helicopters;
two ships supposedly sailing from the
Persian gulf. They just chased away
one of our news boats."|speech|NEWS EDITOR 4|?
1161||(feigning complete innocence)|location||
1162|HARMSWAY|Is that so?|speech|HARMSWAY|M
1163|NEWS EDITOR 4|"Yeah. Sounds like a plane went down
or something... Either way, they're
calling it - all together now:"|speech|NEWS EDITOR 4|?
1164|ALL AT TABLE|"""A routine training exercise."""|speech|ALL AT TABLE|?
1165|HARMSWAY|"I'm shocked!! Issue the usual vehement
protest: Freedom of the press, people's
right to know... Lather it up with a lot
of righteous indignation."|speech|HARMSWAY|M
1166||(off their laughter)|location||
1167|HARMSWAY|Next?|speech|HARMSWAY|M
1168||INT. SEA KING HELICOPTER - AIRBORNE - DAY|location||
1169||Frowning, Bond peers at the Sonar Operator's screen.|stage direction||
1170|BOND|Still nothing?|speech|BOND|M
1171||The operator shakes his head. The pilot calls back from the cockpit:|stage direction||
1172|CO-PILOT|"Commander Bond: They've found one of
the crewman's bodies!"|speech|CO-PILOT|?
1173||EXT. COASTAL INLET - MARSHLAND - STRAIT OF MALACCA - DAY|location||
1174||"The Sea King comes in above several police cars and boats. Bond
jumps the last ten feet, and the chopper peels off."|stage direction||
1175|MALE VOICE (O.S.)|Yo! Jimbo!|speech|MALE VOICE|?
1176||Bond turns to look: It's JACK WADE.|stage direction||
1177|BOND|Wade, what the hell are you doing here?|speech|BOND|M
1178|WADE|"I am not here, ol' buddy. The CIA has
absolutely no knowledge of the
missing ship, the missing gold, where
it was going, or when it left Hong
Kong."|speech|WADE|M
1179|BOND|That's reassuring.|speech|BOND|M
1180|WADE|Hey - the world is my office.|speech|WADE|M
1181|BOND|Let's take a look at the body.|speech|BOND|M
1182||As Bond moves off, WADE SNIFFS THE AIR, savoring the aroma:|stage direction||
1183|WADE|Smells like... Coffee plants.|speech|WADE|M
1184||"NEW ANGLE -
A POLICEMEN pulls a white sheet from the body. (We don't see it.)
Bond and Wade look down at something gruesome:"|stage direction||
1185|WADE|Colorful... Shark attack?|speech|WADE|M
1186||Bond shakes his head grimly.|stage direction||
1187|BOND|"I don't think so. The veins are
cauterized - as if they were sealed
by heat..."|speech|BOND|M
1188||(beat, confounded)|location||
1189|BOND|"But there are no burn marks on the
flesh. It doesn't make sense."|speech|BOND|M
1190||(to the policeman)|location||
1191|BOND|Who found the body?|speech|BOND|M
1192||(points to)|location||
1193|POLICE OFFICER|"Dato. Local fisherman. Says it came
in with the tide early this morning."|speech|POLICE OFFICER|?
1194|BOND|"Ask him if it could have washed in
from the west side of the Strait."|speech|BOND|M
1195||The POLICEMAN has an animated conversation with FISHERMAN. Then:|stage direction||
1196|POLICEMAN|"No. He says it's not possible. The
current could have only brought the
body in from the east."|speech|POLICEMAN|?
1197||(to Wade)|location||
1198|BOND|You have a boat?|speech|BOND|M
1199|WADE|I don't know if you'd call it a boat...|speech|WADE|M
1200|BOND|Something with an engine? Not oars?|speech|BOND|M
1201|WADE|Step into my office.|speech|WADE|M
1202||EXT. 'THE RUNNING DOG' CIGARETTE BOAT - STRAIT OF MALACCA - DAY -|location||
1203||"Smashing through the water at breakneck speed. Wade and Bond yell
over the engines."|stage direction||
1204|WADE|What do you want with the Harbor Master?|speech|WADE|M
1205|BOND|"Tide and current charts. Work
backward from the body - find where
the ship sank."|speech|BOND|M
1206||(Wade nods appreciatively)|location||
1207|BOND|Where did you get the boat?|speech|BOND|M
1208|WADE|"Seized it from a guy smuggling
computer chips out of Bangkok."|speech|WADE|M
1209||(beat)|location||
1210|WADE|"Should have seen his rose garden:
Blooms the size of hand grenades."|speech|WADE|M
1211||Bond looks at Wade: The man remains, forever deranged.|stage direction||
1212||EXT. PORT KLANG - ESTABLISHING - DAY|location||
1213||"The Harbor Master's tower overlooks a small armada of yachts, fishing
boats, etc. A series of long dockways jut out into the harbor.
CIGARETTE BOAT - (PORT KLANG - WATERWAY) - DAY
Wade's boat is moving slowly along the waterway at the end of the
docks. Looking off, Bond spots the Harbor Master's Tower:"|stage direction||
1214|BOND|Over there.|speech|BOND|M
1215||"Wade turns the boat down one of the dock channels.
NEW ANGLE - WADE/BOND'S POV - DOCKWAY CHANNEL -
A SLEEK LAUNCH is ROARING TOWARDS them, on a dead collision course.
A WOMAN in a baseball cap is at the wheel.
WADE pulls his boat to the right; the LAUNCH ROARS AROUND THEM,
rocking the cigarette boat with its wake.
BOTH BOND and WADE clock the woman - who we will later learn is
SIDNEY WINCH. Wade stares after her:"|stage direction||
1216|WADE|"I think I've just seen my next future
ex-wife."|speech|WADE|M
1217||(seeing they're about to crash)|location||
1218|BOND|"Not if you kill us first - unless
that's how you plan to leave Muffy."|speech|BOND|M
1219||"Wade scowls, setting the boat back on course.
DOCKSIDE - PORT KLANG - DAY -
Bond hops off the boat, securing the lines. Wade joins him."|stage direction||
1220|WADE|"By the way, Jimbo - whatever happened
to that girl - in Cuba - ?"|speech|WADE|M
1221||Finished tying the boat, they walk toward the Harbor Master's office.|stage direction||
1222|BOND|Natalya?|speech|BOND|M
1223|WADE|Yeah. Russian Minister of Transportation.|speech|WADE|M
1224|BOND|She married a hockey player.|speech|BOND|M
1225|WADE|I envy your 'undercover' assignments.|speech|WADE|M
1226||(a look, then)|location||
1227|BOND|We work in the dark. We do what we can.|speech|BOND|M
1228||INT. HARBOR MASTER OFFICE - PORT KLANG - DAY|location||
1229||The local Malay harbor master puts a stack of charts on the counter.|stage direction||
1230|HARBOR MASTER|"Wind, tide, currents... You're the
second person today asked for a full
set of charts."|speech|HARBOR MASTER|F
1231||(holds out a clipboard)|location||
1232|HARBOR MASTER|If you'd just sign here -|speech|HARBOR MASTER|F
1233||"Bond takes the clipboard -
INSERT CLIPBOARD - read signature: SIDNEY WINCH.
Bond returns the clipboard:"|stage direction||
1234|BOND|Thanks.|speech|BOND|M
1235||(apparent afterthought)|location||
1236|BOND|"By the way - was there anything
strange the night before last? Odd
weather, lost boats - ??"|speech|BOND|M
1237|HARBOR MASTER|"No... Unless you're talking about
the bus problem."|speech|HARBOR MASTER|F
1238|BOND|...Bus problem?|speech|BOND|M
1239|HARBOR MASTER|"Captain Cheong's ferry was late. He
runs the line across the Strait
between here and Sumatra. The lumber
mill workers coming back for the
weekend missed the last bus. Slept
on the docks. Hundreds of them."|speech|HARBOR MASTER|F
1240|BOND|Thanks.|speech|BOND|M
1241||EXT. HARBOR MASTER'S TOWER - DAY|location||
1242||Bond emerges, carrying the charts, along with Wade.|stage direction||
1243|BOND|"I have to get these to London. Do
you know this Captain Cheong?"|speech|BOND|M
1244|WADE|"Spends his nights at the Kuala Lumpur
yacht club."|speech|WADE|M
1245|BOND|Can you arrange a meeting?|speech|BOND|M
1246|WADE|Hell. The CIA built that club.|speech|WADE|M
1247||EXT. KUALA LUMPUR YACHT CLUB - NIGHT|location||
1248||Palm trees, torch lights, and Rolls Royces.|stage direction||
1249||INT. KUALA LUMPUR YACHT CLUB - NIGHT|location||
1250||"A local band plays on the verandah. We find Wade at a POKER TABLE
with five local Malay Chinese. He CUTS THE CARDS, exuberantly:"|stage direction||
1251|WADE|"Okay gentlemen. The name of the game
is 7-card Cambodian stud. Everything
is wild!"|speech|WADE|M
1252||"And then - moving through a beaded glass curtain - we find Bond, in a
white dinner jacket, sitting with CAPTAIN CHEONG. The Captain is
elegant, mid-5O's, eye patch. (To be put into local dialect.)"|stage direction||
1253|CAPTAIN CHEONG|"In the Strait of Malacca, when a boat
is even five minutes late, one begins
to worry, Mr. Bond."|speech|CAPTAIN CHEONG|M
1254|BOND|"I know. Pirates from Sumatra want
the cargo; smugglers from Thailand
and Burma want the ships."|speech|BOND|M
1255|CAPTAIN CHEONG|Sometimes kill the crew; other times -|speech|CAPTAIN CHEONG|M
1256||(points to his eye)|location||
1257|CAPTAIN CHEONG|Torture them.|speech|CAPTAIN CHEONG|M
1258|BOND|I'm sorry.|speech|BOND|M
1259|CAPTAIN CHEONG|"The Kuala Lumpur ferry was 35 miles
off-course that night. Captain blamed
the auto-pilot; I suspected he was
drunk - until the Sumatra ferry
captain had same problem."|speech|CAPTAIN CHEONG|M
1260|BOND|"Did you test the auto-pilots? The
satellite positioning receiver?"|speech|BOND|M
1261|CAPTAIN CHEONG|Next morning. Both boats. Nothing wrong.|speech|CAPTAIN CHEONG|M
1262||(chuckles)|location||
1263|CAPTAIN CHEONG|"My 90 year old grandfather thinks
'Ghost in the computer - Silicon
Dragon.'"|speech|CAPTAIN CHEONG|M
1264||(smiles, standing to leave)|location||
1265|BOND|I appreciate your time -|speech|BOND|M
1266|CAPTAIN CHEONG|"Maybe you should talk to Sidney Winch.
Owns a marine salvage company. Nobody
knows more about the Strait."|speech|CAPTAIN CHEONG|M
1267|BOND|Where can I find him?|speech|BOND|M
1268|CAPTAIN CHEONG|Him? He, is a she -|speech|CAPTAIN CHEONG|M
1269||(points)|location||
1270|CAPTAIN CHEONG|at the bar.|speech|CAPTAIN CHEONG|M
1271||"NEW ANGLE - THE BAR -
SIDNEY WINCH, about 32, tough, smart, and (here's a surprise,)
beautiful, is ordering a drink when Bond appears:"|stage direction||
1272|SIDNEY|Bourbon. Neat.|speech|SIDNEY|F
1273|BOND|"I wonder if you handle your liquor
more carefully than you handle your boat."|speech|BOND|M
1274||"Very slowly, Sidney turns to Bond. She looks him up and down - as if
deciding whether this specimen is worth her time. Her conclusion: A
definite - though skeptical - maybe. She gives him a sultry smile:"|stage direction||
1275|SIDNEY|"Sometimes, you just have to plunge
into things. Be reckless."|speech|SIDNEY|F
1276|BOND|"- And I bet you always leave turmoil
in your wake."|speech|BOND|M
1277||(thinking, 'not bad')|location||
1278|SIDNEY|Have we met?|speech|SIDNEY|F
1279|BOND|"This afternoon. Our boats practically
kissed in the harbor."|speech|BOND|M
1280||(holds out his hand to shake)|location||
1281|BOND|James Bond.|speech|BOND|M
1282|SIDNEY|Sidney Winch.|speech|SIDNEY|F
1283||The BARTENDER APPEARS.|stage direction||
1284|BOND|Vodka martini, shaken not stirred.|speech|BOND|M
1285||(to Sidney)|location||
1286|BOND|And another for you?|speech|BOND|M
1287|SIDNEY|"No. But you can buy a drink for my
friend, Taro."|speech|SIDNEY|F
1288||"She steps back REVEALING a huge SAMOAN, TARO, wearing a dark suit and
tie, sitting on a stool. Taro smiles menacingly at Bond."|stage direction||
1289|BOND|Boyfriend?|speech|BOND|M
1290|SIDNEY|Chaperone. I'm waiting for my dinner date.|speech|SIDNEY|F
1291|BOND|Pity.|speech|BOND|M
1292||(to Bartender)|location||
1293|BOND|Bring him whatever he wants.|speech|BOND|M
1294|SIDNEY|"So what brings you to Kuala Lumpur,
Mr. Bond?"|speech|SIDNEY|F
1295||(beat)|location||
1296|SIDNEY|"Wait - don't tell me: Unhappy marriage?
Running from some poor little girl
with two kids and a Chanel pocketbook in -
London?"|speech|SIDNEY|F
1297||"Bond analyzes the situation: 1) She's with a thug. 2) She's in marine
salvage. 3) She went to the Harbor Master's office for the charts.
4) She's a smart-ass. He decides to see if he can rattle her:"|stage direction||
1298|BOND|"Actually, I'm here on business. You
might say it was a... Golden opportunity."|speech|BOND|M
1299||(a chill in her voice)|location||
1300|SIDNEY|"And exactly what business are you in,
Mr. Bond?"|speech|SIDNEY|F
1301|BOND|Insurance. Lloyds of London.|speech|BOND|M
1302||(daggers in her voice)|location||
1303|SIDNEY|"The Strait can be a very dangerous
place, Mr. Bond. A few words
scribbled on a piece of paper in
London doesn't carry a lot of value
out here. Including life insurance."|speech|SIDNEY|F
1304|BOND|I'll keep that in mind.|speech|BOND|M
1305||(looking off)|location||
1306|SIDNEY|I see my date is here.|speech|SIDNEY|F
1307||(to Taro)|location||
1308|SIDNEY|And I think Mr. Bond is ready to leave.|speech|SIDNEY|F
1309|BOND|Nice to run into you again.|speech|BOND|M
1310|SIDNEY|Let's not make it a habit.|speech|SIDNEY|F
1311||"She exits. Turning his back on Taro, Bond watches her cross the
room. Taro places a huge hand on Bond's shoulder -"|stage direction||
1312|TARO|I think you should go -|speech|TARO|M
1313|BOND|Not quite yet, Taro -|speech|BOND|M
1314||And from BOND'S POV - Sidney greets HARMSWAY with a big hug.|stage direction||
1315|SIDNEY|Uncle Elliot!!|speech|SIDNEY|F
1316||"Watching this, Bond seethes with memory of Paris and his hatred of
Harmsway. Taro tightens his grip -"|stage direction||
1317|TARO|I said you should -|speech|TARO|M
1318||"But before he finishes, Bond spins, and: 1) slams Taro's head on the
bar, 2) snatches the ice-pick from the bartender, 3) yanks Taro back-
ward by his collar, 4) slams the ice-pick through Taro's tie into the
wooden bar, and 5) kicks the stool out from under the goon.
Taro is now hanging by his tie, from the bar, choking.
Bond takes a moment to straighten his own bow-tie. Wade appears,
jubilant, with a wad of cash:"|stage direction||
1319|WADE|Yo! Jimbo! I won five hundred -|speech|WADE|M
1320||(seeing Taro)|location||
1321|WADE|What happened?|speech|WADE|M
1322|BOND|He tied one on.|speech|BOND|M
1323||EXT. A DESERTED MARINA - MORNING -|location||
1324||Bond walks down a long dock towards a lone boat, moored at the end.|stage direction||
1325||EXT./INT. BOAT AT MARINA - MORNING -|location||
1326||"Bond looks around furtively, before climbing aboard the sleek ocean-
going craft. On the aft-deck, there's a large covered object.
As Bond reaches for the CABIN DOOR, it opens by itself - and a
succession of THREE YOUNG ENGLISH WOMEN in STRING BIKINIS emerge."|stage direction||
1327|GIRL ONE|Good morning!|speech|GIRL ONE|?
1328|GIRL TWO|Good morning.|speech|GIRL TWO|?
1329||(calling back into the cabin)|location||
1330|GIRL THREE|He's arrived.|speech|GIRL THREE|?
1331||Bond turns from the door to watch the women. He hears:|stage direction||
1332|Q'S VOICE|"You're late 007. I've been expecting
you."|speech|Q'S VOICE|?
1333||Q emerges from the cabin in a blazer and an ascot. He's irritated:|stage direction||
1334|BOND|Q! How are you?|speech|BOND|M
1335|Q|"Retired. I'm not getting paid to
help you save the world anymore."|speech|Q|M
1336|BOND|I'm sorry. It was a national emergency -|speech|BOND|M
1337|Q|That hardly makes up for the imposition.|speech|Q|M
1338||(beat)|location||
1339|Q|"Now, for what I hope will be the very
last time - pay attention, 007."|speech|Q|M
1340||(he unfurls a map:)|location||
1341|Q|"First, computer generated retrograde
analysis map. Body here, meteorolog-
ical influences here, likely vector-
ing of the ship's coordinates here."|speech|Q|M
1342|BOND|"Do you have any idea of what any of
that means? In English?"|speech|BOND|M
1343|Q|Not a clue. I didn't lose the ship.|speech|Q|M
1344||(reaches for a Filofax sized device)|location||
1345|Q|Next, your new personal communicator.|speech|Q|M
1346||(flips it open)|location||
1347|Q|Picture-phone, fax, beeper.|speech|Q|M
1348||(taking it)|location||
1349|BOND|Do I have to dial '9' to get out?|speech|BOND|M
1350|Q|"I don't care who you dial, so long as
it's not me. Next -"|speech|Q|M
1351||Q walks to the large object on the aft-deck. Pulls off a tarp:|stage direction||
1352|Q|Your new car. (Insert name)|speech|Q|M
1353||(interrupting)|location||
1354|BOND|- Four wheel drive?|speech|BOND|M
1355|Q|"Yes. And do try to keep all four of
them on the road."|speech|Q|M
1356||(continuing)|location||
1357|Q|"All the usual refinements: Smoke,
missiles, machine guns -"|speech|Q|M
1358||(shows him a key fob)|location||
1359|Q|"Fully operational remote control.
Drives forward, reverse -"|speech|Q|M
1360||(Bond presses a button,|location||
1361||opening a window)|unknown||
1362|Q|Stop that!|speech|Q|M
1363||(grabbing it away)|location||
1364|Q|"Plus infrared thermal imaging radar,
heads up instrumentation, and 17
beverage cup holders."|speech|Q|M
1365|BOND|... 17 Beverage cup holders?|speech|BOND|M
1366|Q|"Standard equipment. The world's
automobile manufacturers seem to be
in some kind of mad war to see who
can provide the most beverage cup
holders."|speech|Q|M
1367||Bond nods, and LOOKS AT a distraction from the GIRLS IN BIKINIS.|stage direction||
1368|BOND|"I must say, Q, you seem to be doing
rather well in your retirement."|speech|BOND|M
1369|Q|"Don't even think about it. 007.
They're my granddaughters."|speech|Q|M
1370||"STRAIT OF MALACCA - DAY -
Clear skies and blue water. The only vessel in sight is a thirty-
five foot SPORT FISHING BOAT underway at full throttle."|stage direction||
1371||EXT. SPORT FISHING BOAT, FLYING BRIDGE - DAY -|location||
1372||Wade at the helm; Bond next to him, near sonar, holding Q's map.|stage direction||
1373|BOND|Slow down. We're close.|speech|BOND|M
1374||"Wade pulls back on the throttle.
AERIAL - (SPORT FISHING BOAT/STRAIT OF MALACCA) - DAY -
The boat starts a wide turn -
NEW ANGLE - (SPORT FISHING BOAT/ROCK OUTCROPPING/STRAIT) - DAY -
And we're back at the outcropping where the Indomitable sank. The
SPORT FISHING BOAT is trolling against a background of sandy beaches
and the lush green hills of Sumatra.
FLYING BRIDGE -
Wade scans the shore; Bond studies the sonar display."|stage direction||
1375|WADE|"I dunno, Jimbo. It can't be out
here. How could they get this far
off course?"|speech|WADE|M
1376||(concentrating on the sonar)|location||
1377|BOND|Who knows? Fog, night...|speech|BOND|M
1378|WADE|They'd never sail this close to the shore.|speech|WADE|M
1379|BOND|Wait a minute -|speech|BOND|M
1380||(beat, pointing to the|location||
1381||screen)|unknown||
1382|BOND|I've got it. There! Off the port bow!|speech|BOND|M
1383||"INSERT SONAR SCREEN -
The murky electronic outline of a ship.
BACK TO SCENE -
Bond watches the sonar screen. Wade slows engines, consults charts."|stage direction||
1384|BOND|"Cut the engines! It's about two-
hundred fifty feet down."|speech|BOND|M
1385||JUMP CUT TO:|unknown||
1386||"AN ANCHOR BEING PITCHED INTO THE WATER - (BOW OF SPORT FISHING BOAT) -
By Wade. Bond is strapping on his scuba tank."|stage direction||
