|text|type
605|Again and again huge bolts of lightning strike the flagpole. Supergirl's face is contorted with agony as her body absorbs enough electricity to run Las Vegas for a year. She looks down and sees through a break in the clouds the campus far below.|stage direction
606|EXT. CAMPUS|location
607|"Suddenly Supergirl dives down from the sky, glowing with accumulated electricity. She embraces the monster with a tremendous crackle of energy. The two of them are bathed in brilliant arc light. The monster is briefly made visible again by the energy. But this time it is shrinking, shriveling up into a shapeless lump. The light fades as the energy is discharged. A dark, shapeless lump detaches itself from Supergirl's grasp and flies shrieking away into the night. Supergirl stands alone and exhausted, her muscles trembling with fatigue.
She turns and walks unsteadily back toward the dorm.
CUT TO:"|stage direction
608|EXT. CAMPUS. NIGHT|location
609|"MR. Danvers drives up the long driveway toward Linda's dorm. He parks his car behind the flattened remains of Lucy's car, and gets out, staring with amazement at the destruction wrought by the titanic struggle.
He walks toward the dorm, fear and confusion on his face."|stage direction
610|INT. DORM. ENTRY. NIGHT|location
611|Mr. Danvers pushes through the unlocked front door. He glances in the sign-out book for Linda's name. Then he knocks on the door labeled HOUSEMOTHER MRS. MCCLOSKEY. No reply. He opens that door and peeks in.|stage direction
612|INT. HOUSEMOTHER'S ROOM. NIGHT|location
613|A slovenly, overweight woman in a housecoat is curled up on her sofa, a bottle of whiskey clutched to her breast. She snores heroically.|stage direction
614|INT. DORM. HALLWAY.  NIGHT|location
615|Mr. Danvers walks quickly down the long line of empty rooms to Linda and Lucy's room.|stage direction
616|INT. LINDA'S ROOM. NIGHT|location
617|"Mr. Danvers pauses at the door and looks in. Supergirl, in her blonde hair and red and blue
tunic, is lying asleep on Linda's bed.
MR. DANVERS"|stage direction
618|A Supergirl...|location
619|(to her)|unknown
620|Linda...is it Linda?|location
621|"Supergirl looks up at him and smiles, weakly.
SUPERGIRL"|stage direction
622|I didn't want anyone to know... but I was so|location
623|"tired...forgot...
M. Danvers sits on the side of her bed.
MR. DANVERS"|stage direction
624|Are you all right?|location
625|SUPERGIRL|stage direction
626|Just need rest, that's all. Sorry about all the damage|location
627|outside. I had to fight some terrible thing...|stage direction
628|MR. DANVERS|unknown
629|But why?|location
630|SUPERGIRL|stage direction
631|An evil force. Trying to destroy me.|location
632|She sits up and looks anxiously at him.|stage direction
633|INT. SELENA'S HOUSE. LIVING ROOM|location
634|"Selena watches their image in her mirror.
SUPERGIRL"|stage direction
635|(image)|unknown
636|You won't tell anybody, will you?|location
637|MR. DANVERS|stage direction
638|(image)|unknown
639|"Not even my wife. And, if there's anything I can do to
help---I'd be honoured."|stage direction
640|INT. DORM. LINDA'S ROOM|location
641|"Supergirl sinks back down and closes her eyes.
SUPERGIRL"|stage direction
642|Thank you, Mr. Danvers.|location
643|"She lapses into a deep sleep. Mr. Danvers stands up, and pulls the covers up over her in a fatherly gesture. He stands beside the bed for a long time looking down at her, and then walks out of the room, closing the door shut behind him.
CUT T0:"|stage direction
644|EXT. HOSPITAL ENTRANCE. DAY|location
645|Linda gets off a bus and enters the hospital.|stage direction
646|INT. HOSPITAL. DAY|location
647|"Lucy Lane is sitting up in bed with a white bandage around her head. Superman's pal JIMMY OLSEN is standing awkwardly beside the bed holding a small bunch of daffodils. Lucy is talking animatedly on her bedside telephone, when Linda enters.
LUCY"|stage direction
648|...come see me. And smuggle in a pint, they won't|location
649|"let me have anything, but make sure it's Jamocha
Almond Fudge . . Listen, I got to run, my
roommate just walked in. Bye.
Lucy hangs up and turns to Linda.
LUCY"|stage direction
650|Hey, Linda-babes! I've got so much to tell you, I|location
651|"don't know where to begin! Oh -- this is Jimmy
Olsen, he works with Clark and my sister at the
newspaper."|stage direction
652|JIMMY|unknown
653|Nice to meet you. Lucy's told me all about you. Your|location
654|"cousin Clark taught me everything I know about
the newspaper business."|stage direction
655|"Nice to meet you.
She shakes hands shyly with Jimmy, then turns to Lucy.
LINDA"|stage direction
656|I'm afraid I have some bad news about your car.|location
657|LUCY|unknown
658|Mr. Danvers called. I'll get a new one with the|location
659|"insurance money. B.F.D.
Jimmy keeps looking at Linda.
JIMMY"|stage direction
660|Do you have any theories about last night?|location
661|LINDA|unknown
662|Theories?|location
663|JIMMY|unknown
664|How Lucy and that guy got to the hospital. And all|location
665|"that damage at the school. The police are calling it
a freak tornado. I'd like to interview you for the Daily- -
LUCY"|stage direction
666|(overlapping)|unknown
667|"Oh, Jimmy, can't you forget about your career for one
second?
JIMMY"|stage direction
668|-- Planet. I mean, you were there. Do you think it was natural,|location
669|"or like some people are claiming, supernatural?
LINDA"|unknown
670|I believe there's a rational explanation for everything. But|location
671|I don't know what it is.|stage direction
672|"Can I quote you?
Lucy hands Jimmy a stainless steel urinal.
LUCY"|stage direction
673|Jimmy, would you please put those poor flowers|location
674|"in water before they die?
JIMMY"|stage direction
675|Oh, sure.|location
676|"He steps into Lucy's bathroom with the urinal and fills it with water from her shower. Lucy grabs Linda's arm and whispers urgently in her ear.
LUCY"|stage direction
677|Listen, I know I've been saying you ought party|location
678|"more, but keep your hands off this one, will yak?
He's private property. I've been waiting years
for him to develop."|stage direction
679|"He's nice.
LUCY"|stage direction
680|Nice? He's cute enough to melt lead!|location
681|"Jimmy emerges from the bathroom with his daffodils neatly arranged in the stainless steel jug.
JIMMY"|stage direction
682|Where is your cousin Clark, by the way?|location
683|LINDA|unknown
684|He's off doing a top secret uh, investigation.|location
685|JIMMY|unknown
686|I knew it ! He's working on a  hot scoop !|location
687|CUT TO:|stage direction
688|EXT. HOSPITAL. ENTRANCE. LATE AFTERNOON|location
689|"Bianca drives Selena's Cadillac up to the emergency entrance and parks in the ambulance zone. Selena get out of the back seat in a dramatic opera cape of raw silk with opal trim.
SELENA"|stage direction
690|(to Bianca)|unknown
691|"This won't take long. Keep the motor running.
INT. HOSPITAL CORRIDOR. LATE AFTERNOON"|location
692|Selena strides down the hospital corridor almost as if she is floating an inch above the floor. Her huge silk cape billows around her, making her seem larger-than-life. Nurses, orderlies, patients scatter to get out of her way. Her presence is so formidable and she moves so fast and inexorably that no one has a chance to stop her and inquire what she's doing there. She knows exactly where she's going to. She turns a corner, and steps inside an open door and closes it behind her.|stage direction
693|INT. ETHAN'S ROOM. DAY|location
694|"He is sitting in bed, an ice bag on his head, drawing a picture of Supergirl on a piece of cardboard. He is in pajamas and robe.
Selena steps beside the bed. He looks up."|stage direction
695|ETHAN|unknown
696|Oh no, not you again.|location
697|SELENA|unknown
698|What an adorable hat.|location
699|ETHAN|unknown
700|They think I have a concussion.|location
701|SELENA|unknown
702|And you think you're in love.|location
703|ETHAN|unknown
704|I know it.|stage direction
705|"This ""love"" of yours will soon wear off. I gave you
a temporary love potion.
ETHAN"|stage direction
706|Why should I believe you?|location
707|SELENA|unknown
708|It's the truth. In twenty-four hours you'll forget all|location
709|"about that girl.
Ethan. reaches out and grabs her cloak with a grip of such urgency that she is pulled slightly off balance."|stage direction
710|ETHAN|unknown
711|Then I'm not the only one who saw her. You did too!|location
712|"Selena pulls his hand away from her cloak.
SELENA"|stage direction
713|Yes, yes I saw the whole thing. How could you be|location
714|interested in that puny little girl?|stage direction
715|But she is real, it wasn't just a concussion.|stage direction
716|"Forget her, you're mine. I saw you first.
Selena sits on the side of the bed. She removes a vial of liquid from her bodice.
I saw you
SELENA"|stage direction
717|(continuing)|unknown
718|"gave you.
Ethan sweeps it on the floor, where it shatters. He starts frantically ringing the buzzer pinned to his bed.
ETHAN
Nurse! Nurse!
SELENA
You can't escape from me that easily. I'm afraid
you don't know who I am."|stage direction
719|Nurse!|stage direction
720|"Don't think I'm weak, just because I'm a woman. I have
Power. Give in, stop fighting me, Ethan. I always get
what I want.
ETHAN
Nurse! Help !
The door opens and a NURSE walks in."|stage direction
721|NURSE|unknown
722|Would you stop screaming. There are sick people trying|location
723|"to sleep.
ETHAN"|stage direction
724|Get her away from me.  She's crazy.|location
725|"NURSE
(to Selena)"|unknown
726|"Are you family? Visiting hours are over.
SELENA"|stage direction
727|They're over for you sweetheart.|location
728|"Selena removes the gargoyle-shaped box from her sleeve and opens the lid. The OMEGAHEDRON inside spins and sends out a powerful force, which slides the nurse backwards out the door and pins her to the wall of the corridor outside. The door slams shut. Selena closes the lid of the Coffer and turns to Ethan.
SELENA"|stage direction
729|Now you see who you're dealing with.|location
730|"Ethan scrambles out of the bed and away from her, backing toward the window.
ETHAN
Leave me alone.
Selena, at the bed, discovers his sketch of Supergirl on the piece of cardboard."|stage direction
731|SELENA|unknown
732|This is your problem, right here. This girl's driving|location
733|you insane, Ethan. Let me help you.|stage direction
734|I don't want your help.|stage direction
735|"Come back to my house. My car's outside.
Selena reaches out a hand to Ethan."|stage direction
736|ETHAN|unknown
737|No!|location
738|SELENA|unknown
739|I never met a man I couldn't have--and you're no|location
740|"different from the rest!
The door opens behind her and TWO SECURITY OFFICERS push  inside, with guns drawn.
SECURITY OFFICER"|stage direction
741|Okay, what's going on in h--|location
742|"Selena gestures with the gargoyle box at the men and their guns fly out of their hands and up to the ceiling. The men stare at the ce1ling, astonished. Ethan takes advantage of the distraction to dash out through the open door. Selena turns to look at Ethan escaping and the
guns fall to the floor and discharge. The security men run into Ethan's bathroom, slamming the door behind them.
Selena ducks out into the corridor."|stage direction
743|INT. HOSPITAL CORRIDOR|location
744|"Ethan is running away down the corridor. Frightened patients peek out of their rooms. The nurse who was ejected from the room cringes in fear as Selena emerges into the corridor.
Ethan dodges past two orderlies who are pushing a HEART-LUNG MACHINE down from the surgery. Selena raises the gargoyle box and points it at the HEART-LUNG MACHINE.
SELENA"|stage direction
745|Power of Shadow---seize him.|location
746|"The HEART-LUNG MACHINE comes to life---its lights flash, its array of tubes tipped with needle probes writhe like Medusa's hair, its wheels turn around, and it chases  Ethan down the corridor. Selena laughs her deep throaty chuckle of triumph. Ethan looks behind, sees the machine chasing him and cries out with alarm. A CART OF SURGICAL INSTRUMENTS rolls out of a closet in front of him, its scalpels standing up and pointing at him, quivering eagerly, blocking his path.
Ethan dives through a swinging door to his left."|stage direction
747|INT. OPERATING THEATRE|location
748|"A team of surgeons and nurses are bent over a patient on the table. Ethan runs through in the background. The surgeons continue with their work. The heart-lung machine wheels through after him, followed by the scalpels flying through the air like a swarm of hornets.
The surgical team doesn't look up from their work.
Several cylinders of anesthetic gas tear themselves loose from the wall and trundle away out of the room after Ethan and the other apparatus. One of the nurses finally looks up.
NURSE"|stage direction
749|Doctor, I think you' re going to have a gas|location
750|problem.|stage direction
751|I shouldn't have had the cabbage at lunch.|stage direction
752|INT. X-RAY ROOM|location
753|"Ethan bursts into an empty surgical X-Ray room---the pursuing apparatus visible a few yards behind. He slams the heavy lead-lined door and bolts it shut.
He hears the thud of the apparatus beating impotently against the door. He leans against the door panting, his cotton hospital gown and robe soaked with cold sweat. Suddenly, with a whir of motors, the giant multi-armed C.A.T. SCANNER behind him comes to life, its lights glowing, and reaches out its chrome steel arms toward him.
Ethan yells, runs across the room, climbs on a gurney, rips a metal grill off the wall, and dives into the air conditioning duct."|stage direction
754|INT. DUCT|location
755|"Ethan scrambles noisily along inside the metal duct as if all the fiends of hell were after him.
CUT TO:"|stage direction
756|INT. LUCY'S HOSPITAL ROOM|location
757|"Lucy is showing off the controls of her bed. The door opens. Lucy, Jimmy and Linda look with amazement at what's outside in the corridor.
LUCY"|stage direction
758|Omigod.|location
759|"A DELIVERY BOY enters with A SPECTACULAR FLORAL ARRANGEMENT.
DELIVERY BOY
Where you want this?"|stage direction
760|"Over by the window. It must be from my sister. Give him
a tip, Jimmy.
Jimmy is acutely aware how pathetic his daffodils look as he fumbles in his pocket for a dollar for the delivery boy. Suddenly overhead there is a loud banging and clattering from the air-conditioning duct. Everyone looks up at the ceiling with alarm. But Linda's X-RAY VISION lets her alone recognize Ethan."|stage direction
761|JIMMY|unknown
762|Gosh, what do you suppose .that is?|location
763|LINDA|unknown
764|Well, Lucy, it's nice to see you're feeling better. Nice to|location
765|meet you, Jimmy.|stage direction
766|You're not gonna stay for the ice cream?|stage direction
767|I have to get back. I'm having dinner with the Danvers.|stage direction
768|"Again? You're getting real tight with them. You're gonna
be a straight-A student---just kidding, thanks for coming.
Her phone rings and she picks it up.
LUCY"|stage direction
769|"Phillip! When are you gonna come see me?
INT. HOSPITAL CORRIDOR"|location
770|"Linda walks out of Lucy's room and quickly down the corridor. Jimmy hurries to catch up with her.
JIMMY"|stage direction
771|Can I give you a lift?|location
772|"LINDA
Oh, no thanks."|stage direction
773|"It's no trouble. I'd like to ask you some more questions.
Linda's heart sinks as she realises she doesn't know how to get rid of him politely.
CUT TO:"|stage direction
774|EXT. ROOF OF HOSPITAL SUNSET|location
775|"Ethan batters the top off a ventilator and crawls out onto the roof. He turns and quickly replaces the aluminum top, bashing it firmly closed with his fist. He straightens up, sweat-soaked, bedraggled, haggard and exhausted, looking like an escaped lunatic with his disheveled hair and his torn hospital robe. He heaves a sigh of relief, and turns to see Selena standing behind him, her silk cape billowing in the breeze.
SELENA"|stage direction
776|Give up?|location
777|"Ethan  takes a beat to make sure he's not hallucinating, then he summons new reserves of strength and runs over to the TALL BRICK SMOKESTACK from the hospital's incinerator.
ETHAN"|stage direction
778|Never!|location
779|He starts to climb up the steel ladder on the side of the chimney.|stage direction
780|SELENA|unknown
781|"What goes up must come down.
EXT. HOSPITAL ENTRANCE. SUNSET"|location
782|"Jimmy opens the door of his car for Linda. It's parked in the ambulance zone, right behind
Selena's Cadillac.
JIMMY
I probably would've got a ticket without this press pass
on the windshield. Does Clark get many tickets?
Linda pauses, looking up at the sky.
LINDA"|stage direction
783|(distractedly)|unknown
784|"I wouldn't know. Look. Up in the sky.
Jimmy follows the direction of her gaze.
INSERT. THEIR P. O . V. OF THE ROOF
Ethan clings to the iron ladder on the side of the chimney, his robe fluttering in the wind.
BACK TO SCENE
JIMMY
An escaped wacko! What a picture!
Jimmy opens the trunk of his car, takes out his camera bag, removes his Nikon, and starts fumbling around trying to change his 50mm lens for a telephoto. Linda watches Ethan with an expression of growing concern on her face."|stage direction
785|EXT. ROOF OF HOSPITAL|location
786|SELENA|stage direction
787|"Come down from there, you foo1...
EXT. LADDER ON.THE SIDE OF THE CHIMNEY"|location
788|"Although she is forty feet below him, Ethan hears her voice as though it were inches away from his ear.
SELENA"|stage direction
789|(continuing)|unknown
790|"...before you get blown off and kill yourself.
Ethan is so surprised at hearing her voice so close that he looks around with a start, misses his footing, and nearly falls off the ladder."|stage direction
791|EXT. HOSPITAL ENTRY.  JIMMY'S CAR|location
792|"Jimmy gasps with anguish, as he struggles to mount his telephoto lens, dropping lens caps, film boxes, and filters all over the place.
LINDA
Someone's chasing him."|stage direction
793|"Say---you think that's the same guy who was in the
accident with Lucy?
LINDA"|stage direction
794|Yes.|location
795|JIMMY|unknown
796|The scoop of the year!|location
797|He starts shooting film. His motor drive whirrs.|stage direction
798|EXT. HOSPITAL ROOF|location
799|SELENA|stage direction
800|It'll be dark soon. And cold. Come down while you've|location
801|got the chance.|stage direction
802|EXT. TOP OF CHIMNEY|location
803|"Ethan reaches the top of the chimney. He climbs over the lip of the brickwork and stands up, half hidden in the thick white smoke belching from the chimney.
ETHAN"|stage direction
804|No. She'll come for me. Like she did the last time.|location
805|"My angel.
He starts to cough from the smoke and nearly loses his balance."|stage direction
806|EXT. ROOF OF HOSPITAL|location
807|SELENA|stage direction
808|"She's not coming for you. I killed her. She's dead.
EXT. TOP OF CHIMNEY"|location
809|"Ethan is staggered by this news. He reacts as though he had been punched in the gut.
ETHAN"|stage direction
810|No. I don't believe you. It's not true. She's alive|location
811|"somewhere. My angel. My love--
He falls off the chimney, and catches himself on the lip of the brickwork. He hangs there by
one hand.
SELENA'S VOICE
You idiot!"|stage direction
812|EXT. HOSPITAL ENTRANCE. JIMMY'S CAR|location
813|Jimmy runs out of film. He frantically rips off the magazine and tries to load a fresh one, while Ethan dangles.|stage direction
814|JIMMY|unknown
815|There goes my Pulitzer Prize.|location
816|Linda steps around to the other side of his car. Bianca is staring up at the chimney from the driver's seat of the Cadillac. She doesn't see Linda lift up a sewer grating with her toe and drop noiselessly and suddenly out of sight into the storm drain below.|stage direction
817|EXT. ALLEY BEHIND HOSPITAL|location
818|A red and blue streak bursts upwards out of another storm drain. The iron cover flips off and lands with a clang as Supergirl flies skyward toward the roof.|stage direction
819|EXT. TOP OF CHIMNEY|location
820|Ethan's grip fails and he falls.|stage direction
821|EXT. CHIMNEY. SKY|location
822|Supergirl appears, snatches Ethan in mid-air, and flies off with him into the clouds above.|stage direction
823|EXT. ROOF OF HOSPITAL|location
824|Selena reacts with relief---then, realizing who has saved him, her face clouds with resentment.|stage direction
825|EXT. HOSPITAL ENTRY|location
826|"Jimmy Olsen's magazine pops open and film unspools out of his camera as his motor drive whirrs.
JIMMY
Darn!
He turns to Bianca, who is looking up in the sky from beside the Cadillac.
JIMMY"|stage direction
827|Hey lady, did you see that?|location
828|"Bianca gives him a glance of contempt.
BIANCA"|stage direction
829|See what?|location
830|JIMMY|unknown
831|The girl---dressed like Superman--caught that guy in|location
832|mid-air.|stage direction
833|"Really? Maybe you should check into the hospital and
have your head examined."|stage direction
834|EXT. HIGH IN THE AIR ABOVE THE HOSPITAL. SUNSET|location
835|"Supergirl carries Ethan beside her, her arm tight around his upper chest, his arm over her shoulders. They are above the clouds bathed in the rich warm glow of sunset. He looks at her ecstatically, his eyes drunk with love.
ETHAN"|stage direction
836|You're alive! She didn't kill you!|location
837|SUPERGIRL|unknown
838|Who didn't?|stage direction
839|"That woman who's after me. She hates you. Because
she knows I love you."|stage direction
840|You love me?|stage direction
841|"My angel. My goddess. I feel I've always loved you all my
life. I'll die if I can't spend the rest of my life just looking
at you, holding you in my arms..."|stage direction
842|We have to have a long talk about all this.|stage direction
843|I know just the place. Hang a left at the Amalgamated Tower.|stage direction
844|EXT. HOSPITAL ENTRY. TWILIGHT|location
845|"Selena comes striding out 'of the hospital, scowling. Jimmy Olsen notices her, and senses her
aura of power. He drops his useless Nikon into his camera bag and starts rummaging for another camera.
BIANCA"|stage direction
846|Home?|location
847|SELENA|unknown
848|"No way. I'm not going to let that little hussy make a
monkey out of me."|location
849|"BIANCA
(shrewdly)"|unknown
850|Is it her that's bothering you--or your gardener?|location
851|Selena looks at Bianca with wounded dignity.|stage direction
852|SELENA|unknown
853|I use men, but I'm not addicted to them. I can quit|location
854|"whenever I want.
She gets in the back seat of the car, just as Jimmy Olsen snaps a photo of her with a Polaroid. Selena slams the car door and Bianca drives off. Jimmy examines the instant photo he just took. His eyes widen with wonder and the hair prickles on the back of his neck as he sees the image.
INSERT: THE POLAROID IN JIMMY'S HAND. THE PICTURE OF SELENA ENTERING HER CAR, BUT BEHIND HER THERE IS A HIDEOUS LOOMING SHADOW---MUCH LARGER THAN WHEN NIGEL SHOWED IT TO HER.
CUT TO:"|stage direction
855|EXT. AMUSEMENT PARK. NIGHT|location
856|"The park is deserted, in darkness. One by one the lights come on, outlining a1l the structures in jewel-like, fairyland colours. It looks strangely familiar. On some deep level there is a resemblance to Argo City.
THE CAMERA PANS over to reveal Ethan standing beside the huge fairground switch boxes, turning on the lights. Supergirl stands beside him.
ETHAN"|stage direction
857|This is my favourite place in the city.|location
858|SUPERGIRL|unknown
859|Are you sure it's all right for us to be here?|location
860|ETHAN|unknown
861|They don't care, they're tearing it down for a|location
862|"shopping centre.
He flips the last switch, which starts the Ferris wheel revolving slowly, like a great spiral galaxy in space. Soft music plays.
ETHAN"|stage direction
863|Like it?|location
864|SUPERGIRL|unknown
865|Yes. It reminds me of home.|location
866|ETHAN|unknown
867|Where Superman's from? Krypton?|stage direction
868|"No. Argo City. It was on a chunk of rock that was part of
Krypton once---but we moved it to inner space."|stage direction
869|I'm sorry, I don't understand.|stage direction
870|"It's not important. The important thing is I'm here to
find something and I think you can he1p me."|stage direction
871|"Come on, let's ride.
They walk to the slowly revolving Ferris wheel and hop aboard one of the gondola cars.
ETHAN"|stage direction
872|I used to work here summers when I was a kid.|location
873|SUPERGIRL|stage direction
874|Ethan, tell me more about this woman who's after you.|location
875|ETHAN|unknown
876|Let's talk about us, not her.|location
877|SUPERGIRL|unknown
878|Tell me where I can find her.|location
879|ETHAN|unknown
880|I don't want you to go near her. She's bad news.|location
881|"Ethan puts his arm around her shoulders, casually, no big deal.
SUPERGIRL"|stage direction
882|But be reasonable. If I don't do something to stop her|location
883|she'll try again. And maybe hurt you.|stage direction
884|"I'll be safe with you. We can stay together the rest of
our lives."|stage direction
885|We can't do that.|stage direction
886|Why not ?|stage direction
887|We're from different worlds.|stage direction
888|"Just give me a chance to show how much I love
you. Love changes everything. Love makes
everything possib1e."|stage direction
889|EXT. ENTRANCE TO AMUSEMENT PARK. NIGHT|location
890|Selena gets out of her Cadillac and walks to the chained and locked gate. A big sign says KEEP OUT. CONDEMMED PROPERTY. FUTURE SITE OF FUNFAIR MALL SHOPPING PLAZA. She mutters something under her breath and the chains fall away, the locks click open, and the gate glides noiselessly ajar. Se1ena strides in imperiously.|stage direction
891|EXT. TOP OF FERRIS WHEEL|location
892|SUPERGIRL|stage direction
893|All this talk about love, it's silly.|location
894|ETHAN|unknown
895|You don't like me? You hate me?|location
896|"There is such a look of tragedy on Ethan's face, that Supergirl is afraid he might instantly fling himself to his death if she said yes.
SUPERGIRL"|stage direction
897|Of Course I don't hate you. I  don't hate anyone.|location
898|ETHAN|stage direction
899|What do you feel about me?|location
900|SUPERGIRL|unknown
901|I...I don't know. This is all so sudden.|location
902|"THE CAMERA RACKS FOCUS FOR A MOMENT TO DISCOVER :
Selena, lurking.be1ow them in the shadows of the Spine Snapper Ride.
ETHAN"|stage direction
903|There's one sure way to find out how you feel.|location
904|"SUPERGIRL
What's that?"|stage direction
905|"Let me kiss you.
SUPERGIRL"|stage direction
906|No.|location
907|ETHAN|unknown
908|You're not afraid are you?|location
909|SUPERGIRL|unknown
910|Of course not, but...there are things we don't understand.|location
911|ETHAN|stage direction
912|If we wait until we understand everything we'll be dead.|location
913|"Come on. You can learn more from one kiss than from
years in school."|stage direction
914|"Well...I guess one is all right.
She closes her eyes, parts her lips, and leans forward.
SUPERGIRL
Is this how?"|stage direction
915|"Terrific.
Their lips meet. Zowie."|stage direction
916|SELENA|unknown
917|What a touching scene!|location
918|"Her voice is like having a bucket of ice water dashed over you. Ethan and Supergirl pull apart. The Ferris wheel has carried them all the way around and back down again. Selena is standing beside them. Supergirl stands up and steps boldly out of the gondola to confront her.
SUPERGIRL"|stage direction
919|Who are you ?|location
920|SELENA|unknown
921|I am Selena. Give him to me. Now. Or you'll both|location
922|be sorry.|stage direction
923|SUPERGIRL|unknown
924|I don't scare that easily.|location
925|"Selena rummages down deep in her handbag and pulls out the gargoyle box.
SELENA"|stage direction
926|All right, Miss Know-it-all. If I can't have him,|location
927|"nobody can.
She holds the gargoyle box out toward the Ferris wheel.
SELENA"|stage direction
928|Coffer of Shadow, show your Power!|location
929|"INSERT C.U. OF THE BOLTS HOLDING ETHAN'S GONDOLA TO THE FERRIS WHEEL: THE BOLTS UNSCREW AND FALL OUT.
BACK TO SCENE
Ethan yells as his gondola falls off the Ferris wheel and down onto the tent, which covers the DODGEM CARS."|stage direction
930|INT. DODGEM CARS TENT|location
931|He falls through the tent and onto the electrified floor below. The wooden gondola shatters on impact. Ethan sits up, dazed by the fall, and sees a dodgem car painted like the face of a vicious football player heading toward him. Ethan scrambles away on his hands and knees. Another hideously painted car attacks him, and another, and another. He dodges and scuttles around desperately. Finally he manages to climb aboard one of the cars.|stage direction
932|EXT. AMUSEMENT PARK|location
933|"Supergirl reaches out to seize Selena. But Selena holds up the gargoyle box and is surrounded by an impenetrable, glowing shield of force. Supergirl tries to push through, the shield in vain.
Supergirl flies to the little fence made out of steel spikes surrounding the Haunted House. At super speed she rips up the entire line of fence posts and hurls them like javelins at Selena.
Selena dissolves her force field and tries to run away, ducking and dodging the rain of javelins. She turns too quickly and the GARGOYLE BOX slips out of her hand and rolls underneath the deck of the carousel. Selena moans with despair, and pauses, reluctant to leave without the box. This is the opportunity Supergirl needs. The fence posts bury themselves in the ground in a perfect circle around Selena---effectively imprisoning her.
SUPERGIRL"|stage direction
934|That ought to keep you out of my hair for a while.|location
935|"SELENA
A cheap trick."|stage direction
936|Cheap but effective.|stage direction
937|INT. DODGEM CAR TENT|location
938|"Ethan is holding on to his car desperately as all the other cars viciously ram into it. Suddenly his car is lifted up, carried through a hole in the tent roof, and off into the night sky.
ETHAN
Supergirl'?
He looks under the car. There she is, carrying him to safety. She smiles reassuringly."|stage direction
939|EXT. AMUSEMENT PARK|location
940|"Selena is trapped inside the ring of posts, fumbling in her bag. One by one she takes out dried herbs, feathers, dusts, and flings them at the bars while she shouts magic word. Nothing works.
SELENA"|stage direction
941|Yookoohoo! No, that's not it. Sis-o-reb! Nope.|location
942|"Ka-ma-hoochie!
Bianca appears out of the shadows. Selena looks up, embarrassed."|stage direction
943|BIANCA|unknown
944|Sure glad you didn't let make a monkey of you.|location
945|SELENA|unknown
946|Shut up, and get me a hacksaw.|location
947|"Bianca pauses uncertainly.
BIANCA"|stage direction
948|Why don't you use the Coffer of Shadow?|location
949|"SELENA
(evasively)"|unknown
950|I don't feel like it right now.|stage direction
951|BIANCA|unknown
952|She didn't take it from you, did she?|location
953|SELENA|unknown
954|That little girl? Ha.  Now go on, get me some tools.|location
955|BIANCA|stage direction
956|There's no need. I learned the Craft from my 						grandmother.|location
957|"Bianca takes out a bundle of twigs from her pocket and strokes the bars of the fence with it.
BIANCA
Sycoraka f'kah s'koo...
The bars fall down like boiled spaghetti. Selena steps out of the circle of confinement with queenly dignity.
SELENA"|stage direction
958|Good. Now bring the car. We must call a meeting of|location
959|"the seven.
Bianca bows.
BIANCA
Yes, mistress.
Bianca hurries off toward the parking lot. Selena watches her until she turns the corner of the Haunted House. Then Selena kneels down and carefully reaches under the deck of the carousel for the GARGOYLE BOX."|stage direction
960|SELENA|unknown
961|There you are. Come to mama.|location
962|"She takes out the box, s1ips it inside her cloak, and stands up. She casts a last glance around the scene of her defeat, and strides off after Bianca.
CUT TO:"|stage direction
963|EXT. TROPICAL BEACH. DAY|location
964|"Supergirl lands Ethan in his battered dodgem car on a beautiful, deserted tropical beach. Palm trees wave over a white sand beach. The blue ca1m of a lagoon mirrors huge white clouds that hang motipn1ess on the horizon like colossal snowy mountains. Gaily-coloured parrots screech in the branches of blooming hibiscus and jacaranda. Ethan gets out of his carnival ride and gazes around w1th awe at the beautiful scene.
SUPERGIRL"|stage direction
965|I thought I'd show you one of my favourite places.|location
966|ETHAN|unknown
967|"It's paradise . We could be very happy here.
SUPERGIRL"|stage direction
968|But I have to go back. I brought you here so|location
969|you'd be safe. From her.|stage direction
970|"You can't just abandon me.  Alone.
His words strike a sensitive nerve in her. She relents.
SUPERGIRL
I'll stay for a while.
Ethan is filled with enthusiasm.
ETHAN"|stage direction
971|Great! I'II build a house-- right over there, with|location
972|"a veranda looking out to sea. And I'll plant a
garden! Papayas, pineapples, bananas, mangoes---
anything'll grow here. And I'II fish in the lagoon,
and we can go sailing in a dugout canoe, and---"|stage direction
973|"Ethan---when I said 'a while' I meant a couple of hours.
Ethan's face falls. He looks at her beseechingly.
SUPERGIRL"|stage direction
974|Well, maybe a little longer than that.|location
975|"She smiles and takes his hand. Together they walk along the beach.
CUT TO:"|stage direction
976|EXT. SELENA'S MANSION. NIGHT|location
977|"Rolls Royces, limos, and Maserattis parked in the driveway. It looks like a meeting of the ostentatious car club. A helicopter lands on the front lawn. The ELDERLY MAN from the garden party gets out and walks across the lawn toward the house with the aid of a cane. Behind him the helicopter takes off again. Selena opens her front door and confronts him angrily.
SELENA
You're late."|stage direction
978|"The President was giving a speech. I couldn't just
walk out."|stage direction
979|You're more afraid of the President than me???|stage direction
980|No, of course not.|stage direction
981|INT. SELENA'S LIVING ROOM. CANDLELIT. NIGHT|location
