;vocab_male;vocab_male_count;vocab_female;vocab_female_count
2137;satan;4;galveston;3
2138;crabs;4;ly;3
2139;costume;4;junction;3
2140;bulb;4;strip;3
2141;francisco;4;mate;3
2142;ohhh;4;stud;3
2143;doyle;4;math;3
2144;bingo;4;vulgar;3
2145;host;4;vagina;3
2146;encounter;4;cabin;3
2147;luggage;4;compensation;3
2148;grief;4;mit;3
2149;poker;4;payment;3
2150;writing;4;gather;3
2151;tourist;4;kite;3
2152;driving;4;satan;3
2153;fantasy;4;ralph;3
2154;fiction;4;johnny;3
2155;ceiling;4;darcy;3
2156;dylan;4;forbid;3
2157;capacity;4;paris;3
2158;mud;4;fireplace;3
2159;mug;4;request;3
2160;approach;4;studio;3
2161;confusion;4;julie;3
2162;donnell;4;excellent;3
2163;beek;4;mm;3
2164;veronica;4;grenade;3
2165;hung;4;ceremony;3
2166;escape;4;gate;3
2167;cord;4;cyberspace;3
2168;khaki;4;complexity;3
2169;puzzle;4;ton;3
2170;goldmouth;4;wardrobe;3
2171;employee;4;audition;3
2172;judy;4;sanctuary;3
2173;underneath;4;bait;3
2174;torch;4;mud;3
2175;factory;4;institution;3
2176;isabella;4;beef;3
2177;hub;4;beek;3
2178;hut;4;procedure;3
2179;blunt;4;jean;3
2180;hedge;4;cherry;3
2181;closure;4;teenager;3
2182;reveal;4;hung;3
2183;merry;4;holiday;3
2184;approval;4;stuck;3
2185;pilot;4;medium;3
2186;author;4;bargain;3
2187;britain;4;toad;3
2188;hardware;4;roy;3
2189;disc;4;pork;3
2190;settlement;4;port;3
2191;henslowe;4;culpa;3
2192;lisa;4;julius;3
2193;tee;4;trump;3
2194;faint;4;underneath;3
2195;protestor;4;profit;3
2196;pond;4;factory;3
2197;pray;4;someplace;3
2198;fennyman;4;district;3
2199;generation;4;convention;3
2200;mercutio;4;paulie;3
2201;howls;4;cheat;3
2202;condo;4;picnic;3
2203;witch;4;parking;3
2204;sweet;4;key;3
2205;pm;4;kev;3
2206;literature;4;turkey;3
2207;cheek;4;direction;3
2208;understood;4;spirit;3
2209;anne;4;pennsylvania;3
2210;juju;4;harrison;3
2211;schumann;4;samba;3
2212;peach;4;kingdom;3
2213;income;4;fridge;3
2214;cruiser;4;slick;3
2215;acid;4;oo;3
2216;duct;4;thacker;3
2217;fee;4;communication;3
2218;inez;4;valley;3
2219;sore;4;classmate;3
2220;proof;4;hardware;3
2221;patrol;4;spouse;3
2222;tag;4;curve;3
2223;tab;4;platter;3
2224;swear;4;settlement;3
2225;tacs;4;fax;3
2226;necklace;4;henslowe;3
2227;choose;4;lisa;3
2228;devon;4;design;3
2229;afraid;4;imitation;3
2230;piano;4;breaking;3
2231;opening;4;goat;3
2232;tap;4;soccer;3
2233;supply;4;fuckface;3
2234;beast;4;speechless;3
2235;rocket;4;friendship;3
2236;nigga;4;alcohol;3
2237;trout;4;feed;3
2238;throne;4;blanc;3
2239;transfer;4;reach;3
2240;intention;4;cigarette;3
2241;hardapple;4;barb;3
2242;keogh;4;bark;3
2243;goodness;4;license;3
2244;electricity;3;storybook;3
2245;pigment;3;dum;3
2246;china;3;behavior;3
2247;dorm;3;literature;3
2248;griswold;3;cement;3
2249;blade;3;yorker;3
2250;wind;3;prob;3
2251;ring;3;schumann;3
2252;whip;3;range;3
2253;smi;3;meaning;3
2254;bitten;3;nash;3
2255;outlaw;3;por;3
2256;menu;3;fee;3
2257;yada;3;bridesmaid;3
2258;prada;3;proof;3
2259;garfunkel;3;rape;3
2260;roller;3;syndrome;3
2261;argue;3;sid;3
2262;canyon;3;sin;3
2263;jackass;3;sentiment;3
2264;chili;3;ipod;3
2265;honk;3;bouquet;3
2266;disguise;3;priority;3
2267;ham;3;drool;3
2268;han;3;holland;3
2269;ease;3;sculpture;3
2270;east;3;fowl;3
2271;survival;3;escobar;3
2272;remind;3;piano;3
2273;creek;3;europe;3
2274;binder;3;opening;3
2275;honeymoon;3;beast;3
2276;pest;3;skater;3
2277;shooter;3;sequence;3
2278;tournament;3;empire;3
2279;role;3;employment;3
2280;miranda;3;biscuit;3
2281;crocodile;3;weather;3
2282;geeze;3;stratford;3
2283;stole;3;block;3
2284;drunken;3;june;3
2285;hancock;3;callin;2
2286;square;3;dell;2
2287;fu;3;crotch;2
2288;paleontologist;3;oooh;2
2289;illness;3;eagle;2
2290;sal;3;blouse;2
2291;buffer;3;cooking;2
2292;liberation;3;specialist;2
2293;psychiatrist;3;dearie;2
2294;assistant;3;spoke;2
2295;primo;3;symphony;2
2296;tidwell;3;manteno;2
2297;bureau;3;vance;2
2298;matheson;3;detachment;2
2299;riddle;3;interrupt;2
2300;anti;3;spider;2
2301;rigazzis;3;alert;2
2302;crawford;3;basketball;2
2303;consultant;3;bitter;2
2304;harris;3;endure;2
2305;veal;3;rauss;2
2306;vacuum;3;runner;2
2307;intel;3;doin;2
2308;claw;3;episode;2
2309;clap;3;dickel;2
2310;potion;3;salespeople;2
2311;tube;3;cushion;2
2312;scottie;3;pretzel;2
2313;leadership;3;pinot;2
2314;neighbor;3;result;2
2315;apologize;3;hammer;2
2316;ezal;3;manson;2
2317;lane;3;felony;2
2318;dawg;3;billing;2
2319;agree;3;union;2
2320;summit;3;twain;2
2321;chickie;3;worker;2
2322;scranton;3;dave;2
2323;groom;3;chill;2
2324;mask;3;equator;2
2325;ta;3;conditioner;2
2326;appointment;3;ownership;2
2327;mckenzie;3;givin;2
2328;isaac;3;abernathy;2
2329;harbor;3;ham;2
2330;england;3;ooooh;2
2331;debby;3;innocent;2
2332;terry;3;shadow;2
2333;oyster;3;steph;2
2334;impact;3;remind;2
2335;sayin;3;bobbi;2
2336;banner;3;crown;2
2337;banking;3;billboard;2
2338;cease;3;harassment;2
2339;europe;3;rehearse;2
2340;bell;3;energy;2
2341;worthless;3;annab;2
2342;fund;3;joseph;2
2343;impound;3;kirshner;2
2344;marquee;3;intend;2
2345;continue;3;crocodile;2
2346;palm;3;skate;2
2347;temple;3;leave;2
2348;ba;3;headset;2
2349;bo;3;rosenberg;2
2350;bu;3;fake;2
2351;zip;3;clitoris;2
2352;repair;3;stature;2
2353;sock;3;offense;2
2354;cia;3;coleman;2
2355;supervisor;3;wheelchair;2
2356;tart;3;sp;2
2357;sent;3;si;2
2358;morse;3;mantini;2
2359;defeat;3;bookie;2
2360;maker;3;inhaler;2
2361;escalade;3;potter;2
2362;philosophy;3;chubby;2
2363;kendall;3;stifler;2
2364;gotcha;3;bite;2
2365;jam;3;slasher;2
2366;meant;3;komodo;2
2367;bellhop;3;janitor;2
2368;gluckman;3;illness;2
2369;etc;3;alley;2
2370;aye;3;palette;2
2371;elmer;3;friction;2
2372;bathtub;3;roger;2
2373;haul;3;xmas;2
2374;tick;3;spark;2
2375;become;3;twit;2
2376;footage;3;anti;2
2377;lung;3;toothpaste;2
2378;ink;3;almighty;2
2379;dismiss;3;cracklin;2
2380;vein;3;canon;2
2381;inspiration;3;harris;2
2382;porno;3;scholarship;2
2383;whack;3;slimy;2
2384;pinch;3;snart;2
2385;cameron;3;amputation;2
2386;tissue;3;clay;2
2387;peabody;3;superintendent;2
2388;insult;3;babbling;2
2389;knoll;3;pod;2
2390;wore;3;favorite;2
2391;agony;3;tumor;2
2392;hitman;3;marshmallow;2
2393;consent;3;homeless;2
2394;production;3;apologize;2
2395;forth;3;philadelphia;2
2396;renee;3;hen;2
2397;hike;3;agree;2
2398;manner;3;al;2
2399;magnum;3;ay;2
2400;swamp;3;congress;2
2401;notion;3;consider;2
2402;pfarrer;3;tx;2
2403;da;3;strang;2
2404;lemonade;3;investment;2
2405;heyworth;3;popeye;2
2406;bran;3;plink;2
2407;tragedy;3;fragrance;2
2408;stink;3;teen;2
2409;kept;3;malt;2
2410;photographer;3;axis;2
2411;spread;3;creature;2
2412;intercom;3;snotty;2
2413;congratulate;3;colleague;2
2414;bickerman;3;nugget;2
2415;diner;3;copine;2
2416;omygod;3;status;2
2417;renge;3;brunette;2
2418;hotter;3;upstairs;2
2419;prayer;3;chrissy;2
2420;stake;3;lipstick;2
2421;cheater;3;daph;2
2422;grape;3;darling;2
2423;greenhouse;3;testament;2
2424;assistance;3;saint;2
2425;losing;3;omelette;2
2426;snowboard;3;commotion;2
2427;super;3;ext;2
2428;live;3;bulletin;2
2429;purity;3;cassette;2
2430;jelva;3;knowing;2
2431;discussion;3;incident;2
2432;grandson;3;thou;2
2433;sweatin;3;loan;2
2434;introduce;3;coincidence;2
2435;hale;3;worthless;2
2436;bradley;3;publishing;2
2437;album;3;error;2
2438;blind;3;walther;2
2439;sheep;3;mint;2
2440;breed;3;cigar;2
2441;fruity;3;rabid;2
2442;slap;3;stack;2
2443;offering;3;prize;2
2444;tooty;3;location;2
2445;monsieur;3;rexroth;2
2446;orientation;3;suffering;2
2447;awhile;3;governess;2
2448;finish;3;chorus;2
2449;tradition;3;continue;2
2450;breeze;3;pender;2
2451;gain;3;mooney;2
2452;eddie;3;ba;2
2453;comparison;3;carol;2
2454;wolf;3;zip;2
2455;backup;3;hatchet;2
2456;drank;3;dame;2
2457;fraud;3;sock;2
2458;bolton;3;suis;2
2459;trainer;3;link;2
2460;broke;3;erica;2
2461;grill;3;maturity;2
2462;circuit;3;un;2
2463;rude;3;mature;2
2464;gasp;3;fighter;2
2465;curtis;3;summit;2
2466;sssh;3;serviceman;2
2467;vomit;3;scratch;2
2468;commodore;3;flashback;2
2469;heroin;3;babysitter;2
2470;liaison;3;index;2
2471;maple;3;monkeyface;2
2472;jordan;3;insecure;2
2473;greg;3;consideration;2
2474;concentration;3;casino;2
2475;lil;3;stephanie;2
2476;kat;3;sixty;2
2477;booze;3;standing;2
2478;strut;3;pawn;2
2479;boost;3;slim;2
2480;perfume;3;slit;2
2481;bethlehem;3;bend;2
2482;woo;3;slip;2
2483;spray;3;notebook;2
2484;endanger;3;realizes;2
2485;blair;3;intelligent;2
2486;user;3;society;2
2487;royalty;3;architecture;2
2488;sketch;3;greedy;2
2489;ashworth;3;embarrass;2
2490;rum;3;owner;2
2491;boxer;3;sharon;2
2492;reel;3;festival;2
2493;dull;3;hunka;2
2494;psychopath;3;spaceship;2
2495;structure;3;gaye;2
2496;rapscallion;3;device;2
2497;psycho;3;cabinet;2
2498;behalf;3;bren;2
2499;facebook;3;somewh;2
2500;paranoid;3;jan;2
2501;cheeks;3;packet;2
2502;wretch;3;dungeon;2
2503;recession;3;destiny;2
2504;donut;3;email;2
2505;skirt;3;marty;2
2506;vibe;3;doorway;2
2507;arrangement;3;silvia;2
2508;fart;3;chlamydia;2
2509;pine;3;depo;2
2510;slide;3;columbia;2
2511;playground;3;broccoli;2
2512;cyr;3;arrest;2
2513;microphone;3;haul;2
2514;mileage;3;pier;2
2515;businessman;3;bette;2
2516;affair;3;klonopin;2
2517;violation;3;homophobe;2
2518;sheriff;3;seedy;2
2519;rash;3;pussy;2
2520;michigan;3;commitment;2
2521;pitch;3;luna;2
2522;nightmare;3;lung;2
2523;tuesday;3;applause;2
2524;mothafucka;3;excitement;2
2525;chalk;3;inc;2
2526;surface;3;salesman;2
2527;sofia;3;hpv;2
2528;weasel;3;spew;2
2529;washington;3;whack;2
2530;north;3;pov;2
2531;hu;3;bike;2
2532;hh;3;nigger;2
2533;po;3;horn;2
2534;limit;3;partyâ;2
2535;talkin;3;celebration;2
2536;pestilence;3;juarez;2
2537;net;3;blueberry;2
2538;skerritt;3;reign;2
2539;landscape;3;erm;2
2540;warm;3;camry;2
2541;root;3;india;2
2542;purchase;3;goff;2
2543;operate;3;lab;2
2544;weakness;3;rogue;2
2545;taught;3;reshoot;2
2546;revenge;3;honk;2
2547;ramon;3;carton;2
2548;loud;3;harmony;2
2549;gym;3;oxygen;2
2550;rodin;3;embankment;2
2551;hallucination;3;caveman;2
2552;seed;3;forth;2
2553;quarterback;3;comin;2
2554;mario;3;flagpole;2
2555;dom;3;albert;2
2556;chamberlain;3;robyn;2
2557;christopher;3;cereal;2
2558;voyage;3;mercy;2
2559;sorta;3;iron;2
2560;harvard;3;minus;2
2561;compton;3;manner;2
2562;hygiene;3;genuine;2
2563;lice;3;elation;2
2564;exception;3;grave;2
2565;neat;3;lewis;2
2566;mexico;3;bimbo;2
2567;sushi;3;brief;2
2568;belle;3;lemonade;2
2569;protocol;3;sweden;2
2570;yea;3;heyworth;2
2571;dignity;3;com;2
2572;blackmail;3;bran;2
2573;marshal;3;seizure;2
2574;creation;3;hank;2
2575;felt;3;swell;2
2576;assume;3;piazza;2
2577;skip;3;scenario;2
2578;skis;3;dipshit;2
2579;anticipation;3;spread;2
2580;verge;3;dignity;2
2581;france;3;boxer;2
2582;ahhh;3;beating;2
2583;drawer;3;sadie;2
2584;chemical;3;deception;2
2585;mae;3;wah;2
2586;switch;3;medal;2
2587;forecourt;3;wax;2
2588;finance;3;voort;2
2589;sooner;3;mtv;2
2590;brooke;3;moly;2
2591;lap;3;medication;2
2592;squad;3;joni;2
2593;insanity;3;shrink;2
2594;cheeseburger;3;hump;2
2595;nouveau;3;division;2
2596;honesty;3;boombox;2
2597;parent;3;auld;2
2598;handkerchief;3;puppeteer;2
2599;concentrate;3;soooo;2
2600;kegger;3;gut;2
2601;mare;3;curse;2
2602;workshop;3;appeal;2
2603;marcee;3;burdensome;2
2604;sleeping;3;pillow;2
2605;lotta;3;confrontation;2
2606;broken;3;marker;2
2607;spicy;3;sylvia;2
2608;spice;3;douche;2
2609;examine;3;payin;2
2610;angus;3;topic;2
2611;perspective;3;produce;2
2612;stood;3;corona;2
2613;associate;3;kettner;2
2614;movement;3;waggle;2
2615;compilation;3;non;2
2616;beacon;3;introduce;2
2617;dee;3;shithead;2
2618;fish;3;obligation;2
2619;pigeon;3;coulda;2
2620;print;3;honest;2
2621;cockroach;3;chillax;2
2622;senor;3;promotion;2
2623;disposition;3;blink;2
2624;leash;3;drove;2
2625;dumbass;3;sheet;2
2626;parm;3;pittsburgh;2
2627;carnage;3;angel;2
2628;swerve;3;slam;2
2629;caesar;3;stainer;2
2630;charm;3;pumpkin;2
2631;moss;3;celebrate;2
2632;ka;3;amanda;2
2633;merger;3;asleep;2
2634;boulder;3;notice;2
2635;theft;3;ballpark;2
2636;sill;3;monk;2
2637;aircraft;3;toss;2
2638;mustard;3;betcha;2
2639;reverse;3;scum;2
2640;secret;3;soil;2
2641;pile;3;embrace;2
2642;gal;3;sotto;2
2643;solis;3;frankie;2
2644;perpetrator;3;ewww;2
2645;ounce;3;puttem;2
2646;jockey;3;squirt;2
2647;yesponsor;3;asap;2
2648;brochure;3;raul;2
2649;maryland;3;piety;2
2650;dessert;3;wolf;2
2651;arrange;3;backup;2
2652;carlo;3;operator;2
2653;sink;3;intervention;2
2654;sing;3;log;2
2655;safer;3;hire;2
2656;carrot;3;circulation;2
2657;closing;3;sadness;2
2658;spell;3;teeth;2
2659;dat;3;foster;2
2660;courtroom;3;heaven;2
2661;stud;3;louis;2
2662;chewie;3;bass;2
2663;gravity;3;darkness;2
2664;selection;3;knottingham;2
2665;kite;3;arena;2
2666;madman;3;conviction;2
2667;timing;3;heroin;2
2668;deliver;3;injury;2
2669;proposal;3;broke;2
2670;value;3;coalition;2
2671;fill;3;raison;2
2672;coin;3;circuit;2
2673;biff;3;rude;2
2674;antonia;3;fe;2
2675;dryer;3;invasion;2
2676;journalist;3;blush;2
2677;heel;3;anytime;2
2678;novelist;3;absence;2
2679;corpse;3;fraiche;2
2680;hurricane;3;restless;2
2681;forbid;3;dirt;2
2682;pepper;3;kuni;2
2683;justin;3;meadow;2
2684;conway;3;translation;2
2685;chronic;3;grey;2
2686;bun;3;greg;2
2687;bum;3;mickey;2
2688;flip;3;scotland;2
2689;detail;3;lit;2
2690;ledge;3;kai;2
2691;conduct;3;kau;2
2692;stevie;3;scooter;2
2693;lopresti;3;pretty;2
2694;mo;3;circle;2
2695;entertainer;3;darwin;2
2696;guarantee;3;meanwhile;2
2697;delicacy;3;perfume;2
2698;jacuzzi;3;seventeen;2
2699;forehead;3;maurice;2
2700;arizona;3;wop;2
2701;soda;3;piss;2
2702;top;3;league;2
2703;audition;3;buzz;2
2704;prostitute;3;bidding;2
2705;pineapple;3;mitchell;2
2706;queen;3;loop;2
2707;sage;3;belong;2
2708;geek;3;conflict;2
2709;grandmother;3;goodwin;2
2710;goddess;3;banter;2
2711;cherry;3;cleaning;2
2712;hitler;3;flirty;2
2713;bladder;3;coup;2
2714;cracker;3;isaacson;2
2715;humanity;3;retirement;2
2716;wound;3;marco;2
2717;inventory;3;toyota;2
2718;cycle;3;sketch;2
2719;teenager;3;creation;2
2720;convict;3;chickenshit;2
2721;discount;3;faith;2
2722;plum;3;earlobe;2
2723;gig;3;carlton;2
2724;anderson;3;pentagon;2
2725;deny;3;rayford;2
2726;bargain;3;consultation;2
2727;fury;3;psychosis;2
2728;til;3;cotton;2
2729;toad;3;hoople;2
2730;ron;3;smiley;2
2731;coon;3;drab;2
2732;emerge;3;bribe;2
2733;kyo;3;ga;2
2734;sonnet;3;suite;2
2735;blocker;3;kitty;2
2736;ahh;3;vibrator;2
2737;wagon;3;verdict;2
2738;someplace;3;picket;2
2739;kent;3;click;2
2740;maneuver;3;wit;2
2741;boobs;3;singing;2
2742;gertrude;3;crab;2
2743;plastic;3;jonathan;2
2744;oath;3;recession;2
2745;driveway;3;ronald;2
2746;paulie;3;jiffy;2
2747;sherman;3;cruise;2
2748;freshman;3;pure;2
2749;detective;3;unimart;2
2750;recipe;3;chunk;2
2751;hack;3;measure;2
2752;nadia;3;burbage;2
2753;rooty;3;privacy;2
2754;casa;3;dove;2
2755;delicate;3;forgery;2
2756;hind;3;craziest;2
2757;friar;3;waist;2
2758;deduct;3;photograph;2
2759;slick;3;bee;2
2760;ol;3;brand;2
2761;racist;3;upset;2
2762;cabinet;3;plague;2
2763;taylor;3;anyway;2
2764;championship;3;employer;2
2765;symbol;3;mortality;2
2766;brass;3;joint;2
2767;follow;3;tobacco;2
2768;musta;3;driveway;2
2769;shoulda;3;nightmare;2
2770;pleasant;3;importance;2
2771;myerson;3;merry;2
2772;imitation;3;cynicism;2
2773;airplane;3;pin;2
2774;goal;3;diversity;2
2775;susan;3;examiner;2
2776;shore;3;surface;2
2777;mattress;3;transvestite;2
2778;woulda;3;barnhardt;2
2779;speechless;3;mortimer;2
2780;policeman;3;lauren;2
2781;paradise;3;morgue;2
2782;pablo;3;riverside;2
2783;blanc;3;lost;2
2784;headache;3;starry;2
2785;dang;3;warmer;2
2786;doggie;3;variation;2
2787;notch;3;rodeo;2
2788;hip;3;tongue;2
2789;bark;3;ultrasound;2
2790;barn;3;ph;2
2791;youth;3;diego;2
2792;corruption;3;tick;2
2793;bond;3;contest;2
2794;homework;3;crummy;2
2795;demon;3;foim;2
2796;rig;3;stab;2
2797;analysis;3;protest;2
2798;ignore;3;schmuck;2
2799;arthur;3;swan;2
2800;momma;3;solution;2
2801;fast;3;panama;2
2802;dimaggio;3;mea;2
2803;disposal;3;deadbeat;2
2804;spook;3;met;2
2805;wa;3;nanny;2
2806;reunion;3;contraction;2
2807;skotak;3;landscape;2
2808;capital;3;army;2
2809;confession;3;prescription;2
2810;motor;3;amazing;2
2811;ape;3;purchase;2
2812;frog;3;operate;2
2813;possession;3;combination;2
2814;clever;3;meat;2
2815;impress;3;velvet;2
2816;tai;3;videotape;2
2817;tension;3;mandy;2
2818;somethin;3;greasy;2
2819;underwater;3;radiate;2
2820;holiday;3;hood;2
2821;tray;3;gretchen;2
2822;barnett;3;preparation;2
2823;chaos;3;louder;2
2824;ipod;3;cheek;2
2825;accent;3;rattle;2
2826;clash;3;snatch;2
2827;realtor;3;maria;2
2828;pipe;3;principle;2
2829;ghetto;3;visitor;2
2830;embarrassment;3;coast;2
2831;spoil;3;patel;2
2832;grain;3;subject;2
2833;makin;3;uppity;2
2834;beatrice;3;rufee;2
2835;painter;3;harvard;2
2836;vintage;3;conch;2
2837;collar;3;putz;2
2838;arse;3;basin;2
2839;boot;3;marijuana;2
2840;fishing;3;lionel;2
2841;ski;3;il;2
2842;knot;3;ia;2
2843;empire;3;seattle;2
2844;murderer;3;grown;2
2845;slut;3;elle;2
2846;universe;3;romp;2
2847;stratford;3;yes;2
2848;cliff;3;yer;2
2849;hunnut;3;background;2
2850;conclusion;3;palermo;2
2851;lance;3;ï;2
2852;woody;2;theatre;2
2853;payoff;2;microwave;2
2854;dissolution;2;burn;2
2855;disturb;2;jester;2
2856;crotch;2;burt;2
2857;pulse;2;bolt;2
2858;bannister;2;bury;2
2859;cooking;2;luau;2
2860;chino;2;ribs;2
2861;dork;2;missus;2
2862;climber;2;feminine;2
2863;brought;2;surrender;2
2864;dna;2;fort;2
2865;passport;2;tucson;2
2866;midst;2;saneel;2
2867;magritte;2;pseudo;2
2868;sweeter;2;busik;2
2869;dyke;2;mill;2
2870;hog;2;string;2
2871;hypnosis;2;dig;2
2872;hop;2;dip;2
2873;yun;2;bot;2
2874;childhood;2;bow;2
2875;nymphs;2;priceless;2
2876;playhouse;2;wealth;2
2877;thyme;2;aspirin;2
2878;spider;2;ooo;2
2879;laboratory;2;ooh;2
2880;alert;2;pageant;2
2881;bounty;2;winston;2
2882;esta;2;drawer;2
2883;runner;2;sword;2
2884;pooty;2;trollop;2
2885;tech;2;pathway;2
2886;qaeda;2;mag;2
2887;gauge;2;deposit;2
2888;cushion;2;gee;2
2889;randal;2;pitch;2
2890;result;2;vogue;2
2891;hammer;2;sumaire;2
2892;ringo;2;correct;2
2893;wage;2;twinkie;2
2894;souvenir;2;carry;2
2895;happenin;2;arch;2
2896;twain;2;headdress;2
2897;privilege;2;memo;2
2898;fry;2;cleanse;2
2899;incompetent;2;lick;2
2900;crying;2;talia;2
2901;dave;2;squab;2
2902;employ;2;norman;2
2903;hygienist;2;cheesecake;2
2904;cheung;2;beta;2
2905;tuna;2;beth;2
2906;subpoena;2;angst;2
2907;innocent;2;shoo;2
2908;crematorium;2;cheeseburger;2
2909;fox;2;stupid;2
2910;repression;2;puma;2
2911;globetrotter;2;dempsey;2
2912;despair;2;jr;2
2913;sod;2;cobain;2
2914;greatness;2;sudden;2
2915;duel;2;pas;2
2916;inside;2;running;2
2917;juvenile;2;smith;2
2918;tooth;2;moi;2
2919;leer;2;railroad;2
2920;flood;2;chamber;2
2921;geezer;2;whittenmeyer;2
2922;disruption;2;manufacturer;2
2923;ballet;2;whitey;2
2924;freelance;2;bookstore;2
2925;aflame;2;spice;2
2926;depository;2;affection;2
2927;speculation;2;deep;2
2928;jeopardy;2;hound;2
2929;wriggle;2;unload;2
2930;vanderbilt;2;liar;2
2931;terrence;2;celebrity;2
2932;thorazine;2;burger;2
2933;prefer;2;movement;2
2934;wondering;2;tortoise;2
2935;scope;2;misery;2
2936;stature;2;splash;2
2937;coleman;2;leonard;2
2938;laundry;2;strain;2
2939;filthy;2;hamburger;2
2940;dreamland;2;mutherfucker;2
2941;deviant;2;ambassador;2
2942;smarter;2;response;2
2943;feelin;2;paw;2
2944;bowling;2;coal;2
2945;formula;2;responsibility;2
2946;recon;2;existence;2
2947;chevy;2;hurting;2
2948;hooch;2;pregnant;2
2949;intuition;2;breakdown;2
2950;bargaining;2;katrina;2
2951;potter;2;perry;2
2952;one;2;print;2
2953;chubby;2;difficulty;2
2954;boulevard;2;valentine;2
2955;san;2;dollface;2
2956;argument;2;positano;2
2957;sad;2;lease;2
2958;woah;2;youth;2
2959;sap;2;caesar;2
2960;sat;2;build;2
2961;baggage;2;relation;2
2962;jefferson;2;express;2
2963;butterfly;2;rosie;2
2964;hootie;2;mailbox;2
2965;touche;2;marilyn;2
2966;salt;2;sterling;2
2967;walking;2;pamphlet;2
2968;bright;2;secret;2
2969;slot;2;gag;2
2970;blindo;2;chatter;2
2971;complexion;2;sexuality;2
2972;pinkberry;2;monroe;2
2973;resource;2;seduce;2
2974;gangster;2;perpetrator;2
2975;supermarket;2;corridor;2
2976;spark;2;purpose;2
2977;workplace;2;task;2
2978;stream;2;marrying;2
2979;sentinel;2;deputy;2
2980;companionship;2;judgement;2
2981;west;2;semi;2
2982;observe;2;back;2
2983;runnin;2;scale;2
2984;kimura;2;pen;2
2985;penthouse;2;goody;2
2986;candace;2;pronunciation;2
2987;thinkin;2;invite;2
2988;sterling;2;rejection;2
2989;advertisement;2;biggie;2
2990;costa;2;cameltoe;2
2991;parlay;2;cure;2
2992;superintendent;2;rabbit;2
2993;mulder;2;westwood;2
2994;lebanon;2;peanut;2
2995;lobster;2;rhyme;2
2996;poe;2;arrange;2
2997;moslem;2;mobilize;2
2998;interruption;2;bernie;2
2999;handsome;2;reconciliation;2
3000;ohh;2;limp;2
3001;doug;2;scandal;2
3002;yoga;2;cha;2
3003;tight;2;chi;2
3004;congress;2;carrot;2
3005;snitch;2;closing;2
3006;degas;2;geez;2
3007;debris;2;furnace;2
3008;anderton;2;profile;2
3009;dressing;2;frat;2
3010;midwest;2;laurie;2
3011;baton;2;addiction;2
3012;heist;2;gogh;2
3013;dodger;2;sloviak;2
3014;past;2;tacy;2
3015;investment;2;messenger;2
3016;nurse;2;intaglio;2
3017;mound;2;payroll;2
3018;popeye;2;que;2
3019;sitter;2;sack;2
3020;autumn;2;jingle;2
3021;clint;2;shampoo;2
3022;cline;2;dallas;2
3023;clink;2;martini;2
3024;countryside;2;selection;2
3025;rowdy;2;text;2
3026;trade;2;supporter;2
3027;pronto;2;bean;2
3028;likeness;2;timing;2
3029;satchmo;2;ashtray;2
3030;lipstick;2;motherhood;2
3031;research;2;madam;2
3032;bumper;2;greece;2
3033;mmmm;2;flemmer;2
3034;consult;2;suitcase;2
3035;burrito;2;pimpin;2
3036;sell;2;passing;2
3037;darth;2;curtain;2
3038;yawn;2;dermot;2
3039;lounge;2;climate;2
3040;sissyboy;2;tense;2
3041;liquid;2;bulb;2
3042;distraction;2;napoleon;2
3043;sleeve;2;volunteer;2
3044;movin;2;plait;2
3045;toto;2;helper;2
3046;whole;2;goddess;2
3047;acceptance;2;francisco;2
3048;geoffrey;2;builder;2
3049;inclement;2;dryer;2
3050;kissing;2;isenberg;2
3051;walther;2;sofa;2
3052;backing;2;journalism;2
3053;owes;2;legoland;2
3054;cuisine;2;hail;2
3055;mavis;2;hurricane;2
3056;admission;2;pepper;2
3057;coupla;2;host;2
3058;falcon;2;consumerism;2
3059;atmanand;2;lynn;2
3060;retaliation;2;flip;2
3061;wildlife;2;alliteration;2
3062;hometown;2;whoah;2
3063;katie;2;pit;2
3064;span;2;dresser;2
3065;sneaky;2;bundle;2
3066;submit;2;awwwwwww;2
3067;link;2;hath;2
3068;haunt;2;stevie;2
3069;scrub;2;asset;2
3070;fighter;2;spike;2
3071;gossip;2;grief;2
3072;jurisdiction;2;mi;2
3073;wipe;2;gordo;2
3074;rack;2;rhinoceros;2
3075;copter;2;drummer;2
3076;imply;2;montague;2
3077;index;2;sparkler;2
3078;sweaty;2;manicure;2
3079;charade;2;fitness;2
3080;leo;2;waffle;2
3081;licence;2;independence;2
3082;fulfill;2;soda;2
3083;certificate;2;sobel;2
3084;shipwreck;2;accent;2
3085;levin;2;calorie;2
3086;pour;2;sarcasm;2
3087;reproduce;2;tov;2
3088;rooney;2;percentage;2
3089;wedge;2;toe;2
3090;paws;2;tool;2
3091;delay;2;serve;2
3092;autograph;2;strung;2
3093;tomato;2;flame;2
3094;robot;2;beard;2
3095;element;2;handkerchief;2
3096;classy;2;coin;2
3097;mutt;2;radio;2
3098;jodi;2;availability;2
3099;meantime;2;waltz;2
3100;mediocre;2;toothbrush;2
3101;dock;2;katarina;2
3102;ohhhhhh;2;gemme;2
3103;bump;2;pecker;2
3104;frequency;2;alien;2
3105;embarrass;2;suburb;2
3106;muhammad;2;dylan;2
3107;scent;2;ocean;2
3108;sergeant;2;elm;2
3109;starr;2;pharmacy;2
